defect_id,asset_id,defect_type,severity_at_raise,raised_date,attended_date,days_open,temporary_repair_applied,escalated,escalation_type,escalation_date
DFT-2026-01090,RL-TRLAJJ-05,weld_failure,3,2026-02-24,2026-04-08,43,false,false,,
DFT-2026-01091,SL-PVTBM-04,cracked_sleeper,critical,2026-09-05,,2,false,false,,
DFT-2025-01092,RL-TMLPTKO-03,wear,1,2025-08-25,2025-08-27,2,false,false,,
DFT-2026-01093,SL-PVTBM-03,cracked_sleeper,minor,2026-06-19,2026-08-26,68,false,true,speed_restriction,2026-07-09
DFT-2025-01094,PT-AJJ-06,motor_fault,minor,2025-07-06,2025-08-01,26,false,false,,
DFT-2025-01095,RL-STMPV-06,wear,2,2025-12-03,2025-12-20,17,false,false,,
DFT-2026-01096,INS-AVDTI-06,flashover_mark,major,2026-04-14,2026-04-23,9,true,false,,
DFT-2025-01097,SL-MBMGI-02,fastening_failure,major,2025-06-08,2025-06-20,12,false,false,,
DFT-2025-01098,SL-TNPENR-03,fastening_failure,minor,2025-12-07,2026-01-19,43,false,false,,
DFT-2025-01099,TO-BBQ-06,crossing_wear,major,2025-03-29,2025-04-16,18,false,true,speed_restriction,2025-04-03
DFT-2026-01100,RL-TRLAJJ-0421,rail_flaw,2,2026-04-09,2026-04-25,16,false,false,,
DFT-2025-01101,TO-BBQ-08,gauge_defect,major,2025-04-22,2025-05-07,15,false,false,,
DFT-2025-01102,RL-PONGPD-05,wear,1,2025-07-10,2025-07-13,3,false,false,,
DFT-2026-01103,RL-TRLAJJ-48,weld_failure,IMDT,2026-04-08,2026-04-10,2,false,false,,
DFT-2026-01104,INS-MASBBQ-01,flashover_mark,major,2026-07-29,2026-08-20,22,false,false,,
DFT-2025-01105,BR-TRLAJJ-02,bearing_defect,minor,2025-04-07,2025-05-07,30,true,false,,
DFT-2025-01106,TC-TITRL-18,bonding_defect,major,2025-06-05,2025-06-19,14,false,true,punctuality_incident,2025-06-16
DFT-2026-01107,SL-TKOAJJ-05,fastening_failure,minor,2026-07-05,2026-07-27,22,false,true,failure,2026-07-24
DFT-2026-01108,TC-TRLAJJ-26,bonding_defect,major,2026-05-11,2026-05-22,11,false,false,,
DFT-2026-01109,BL-WJCJ-05,fouling,major,2026-05-21,2026-06-09,19,false,false,,
DFT-2026-01110,OHE-PERABU-02,hard_spot,minor,2026-04-26,2026-06-15,50,true,false,,
DFT-2026-01111,IL-TBM-01,wire_count_discrepancy,minor,2026-08-04,,34,false,false,,
DFT-2026-01112,INS-PERABU-02,cracked_insulator,minor,2026-03-20,2026-05-06,47,true,false,,
DFT-2025-01113,TO-CJ-01,gauge_defect,minor,2025-07-17,2025-09-10,55,true,false,,
DFT-2026-01114,SL-PVTBM-03,cracked_sleeper,minor,2026-02-10,2026-02-22,12,false,false,,
DFT-2026-01115,RL-TITRL-22,corrugation,2,2026-05-07,2026-05-17,10,false,true,speed_restriction,2026-05-17
DFT-2025-01116,RL-TRLAJJ-46,weld_failure,3,2025-04-21,2025-05-12,21,true,false,,
DFT-2026-01117,SL-TNPENR-02,fastening_failure,major,2026-08-01,2026-08-14,13,false,false,,
DFT-2025-01118,TC-MASBBQ-01,bonding_defect,minor,2025-08-14,2025-10-12,59,true,false,,
DFT-2025-01119,BL-ENR-01,fouling,minor,2025-05-13,2025-06-06,24,false,false,,
DFT-2025-01120,TC-PERABU-10,shunt_failure,major,2025-04-12,2025-04-19,7,false,false,,
DFT-2025-01121,LC-PERABU-01,surface_defect,major,2025-06-29,2025-07-05,6,false,false,,
DFT-2025-01122,TC-MASBBQ-02,bonding_defect,critical,2025-07-22,2025-07-26,4,false,false,,
DFT-2025-01123,SL-MBMGI-03,cracked_sleeper,minor,2025-06-28,2025-07-18,20,true,false,,
DFT-2026-01124,AC-TITRL-03,reset_failure,minor,2026-06-28,2026-07-17,19,false,false,,
DFT-2025-01125,TC-STMPV-01,bonding_defect,major,2025-12-25,2026-01-02,8,true,false,,
DFT-2026-01126,SL-BBQPER-02,fastening_failure,critical,2026-04-28,2026-05-02,4,false,false,,
DFT-2026-01127,PT-GPD-03,detection_failure,major,2026-01-27,2026-02-03,7,true,false,,
DFT-2026-01128,OHE-PERABU-13,hard_spot,minor,2026-05-16,2026-06-05,20,true,false,,
DFT-2025-01129,RL-PERABU-10,weld_failure,1,2025-12-18,2025-12-22,4,false,false,,
DFT-2025-01130,SL-CJTMLP-01,fastening_failure,minor,2025-10-11,2025-10-23,12,false,false,,
DFT-2026-01131,OHE-MASBBQ-02,hard_spot,minor,2026-07-01,2026-08-30,60,true,false,,
DFT-2026-01132,OHE-TBM-03,hard_spot,minor,2026-08-09,,29,false,false,,
DFT-2025-01133,TO-PER-03,crossing_wear,major,2025-09-06,2025-09-21,15,true,false,,
DFT-2025-01134,SG-PERABU-01,aspect_defect,major,2025-10-05,2025-10-11,6,false,false,,
DFT-2026-01135,SL-TITRL-14,cracked_sleeper,minor,2026-07-09,,60,false,false,,
DFT-2025-01136,TO-MAS-06,gauge_defect,minor,2025-07-15,2025-09-15,62,false,true,failure,2025-07-23
DFT-2025-01137,RL-TITRL-10,weld_failure,3,2025-10-23,2026-01-05,74,false,false,,
DFT-2026-01138,BL-MAS-08,fouling,critical,2026-03-26,2026-04-01,6,false,false,,
DFT-2026-01139,TO-PER-06,switch_wear,major,2026-04-12,2026-05-01,19,false,true,failure,2026-04-18
DFT-2025-01140,BL-AVDTI-07,fouling,minor,2025-10-05,2025-11-27,53,false,false,,
DFT-2026-01141,PT-MS-06,motor_fault,major,2026-07-19,2026-08-09,21,true,false,,
DFT-2026-01142,RL-TITRL-16,corrugation,3,2026-01-12,2026-03-03,50,true,false,,
DFT-2026-01143,BL-PERABU-09,drainage_choke,critical,2026-08-13,2026-08-19,6,false,false,,
DFT-2026-01144,SL-MBMGI-04,fastening_failure,major,2026-04-25,2026-05-09,14,false,false,,
DFT-2025-01145,OHE-BBQTNP-04,height_stagger,critical,2025-12-19,2025-12-24,5,false,false,,
DFT-2025-01146,SG-TITRL-05,aspect_defect,minor,2025-04-07,2025-06-01,55,true,false,,
DFT-2025-01147,PT-MS-08,motor_fault,minor,2025-08-27,2025-09-19,23,false,false,,
DFT-2025-01148,TC-TITRL-04,bonding_defect,major,2025-10-26,2025-11-04,9,false,false,,
DFT-2026-01149,TO-TRL-05,gauge_defect,minor,2026-01-14,2026-02-01,18,false,false,,
DFT-2025-01150,TC-ABUAVD-08,shunt_failure,major,2025-10-17,2025-11-07,21,false,false,,
DFT-2025-01151,SL-MJRPON-02,cracked_sleeper,minor,2025-07-22,2025-09-09,49,false,true,speed_restriction,2025-08-15
DFT-2026-01152,INS-TITRL-07,cracked_insulator,minor,2026-05-24,2026-07-31,68,false,false,,
DFT-2026-01153,OHE-MBMGI-01,hard_spot,major,2026-04-12,2026-04-24,12,false,true,punctuality_incident,2026-04-24
DFT-2025-01154,RL-TKOAJJ-08,weld_failure,3,2025-04-15,2025-06-17,63,false,false,,
DFT-2026-01155,RL-PONGPD-08,wear,3,2026-08-11,,27,true,false,,
DFT-2025-01156,INS-MJRPON-02,cracked_insulator,minor,2025-05-03,2025-05-24,21,true,false,,
DFT-2025-01157,INS-TRLAJJ-14,flashover_mark,minor,2025-12-08,2026-01-03,26,false,false,,
DFT-2025-01158,BL-MAS-04,ballast_deficiency,major,2025-06-19,2025-07-09,20,false,false,,
DFT-2026-01159,AC-PERABU-04,head_fault,minor,2026-06-04,2026-07-10,36,false,false,,
DFT-2026-01160,TO-AVD-08,crossing_wear,critical,2026-05-13,2026-05-16,3,true,false,,
DFT-2026-01161,BL-TITRL-12,ballast_deficiency,minor,2026-02-14,2026-03-15,29,true,true,speed_restriction,2026-03-04
DFT-2025-01162,SL-TITRL-02,fastening_failure,minor,2025-03-22,2025-05-11,50,false,true,failure,2025-04-07
DFT-2026-01163,TC-PERABU-02,bonding_defect,major,2026-09-04,,3,false,false,,
DFT-2026-01164,OHE-BBQ-01,height_stagger,minor,2026-01-30,2026-02-24,25,false,false,,
DFT-2025-01165,OHE-TNPENR-03,hard_spot,minor,2025-08-30,2025-09-14,15,false,false,,
DFT-2026-01166,MST-MSMBM-03,corrosion,major,2026-05-30,2026-06-18,19,false,false,,
DFT-2025-01167,SG-AVDTI-06,lamp_failure,minor,2025-11-28,2026-01-03,36,false,false,,
DFT-2026-01168,TC-TITRL-02,bonding_defect,minor,2026-04-12,2026-06-01,50,false,true,failure,2026-04-30
DFT-2026-01169,TC-TITRL-02,bonding_defect,minor,2026-05-25,2026-07-31,67,true,false,,
DFT-2025-01170,OHE-MASBBQ-02,height_stagger,minor,2025-08-25,2025-11-02,69,false,false,,
DFT-2026-01171,CW-STMPV-02,burn_mark,major,2026-03-20,2026-04-06,17,true,false,,
DFT-2026-01172,INS-GISTM-01,cracked_insulator,minor,2026-02-26,2026-05-06,69,false,false,,
DFT-2025-01173,SG-TMLPTKO-02,aspect_defect,critical,2025-07-17,2025-07-22,5,true,false,,
DFT-2026-01174,RL-PERABU-19,wear,IMDT,2026-01-26,2026-01-28,2,false,false,,
DFT-2025-01175,TO-MSB-07,switch_wear,minor,2025-09-26,2025-10-15,19,false,false,,
DFT-2025-01176,OHE-AVD-01,height_stagger,minor,2025-05-18,2025-06-29,42,false,false,,
DFT-2025-01177,RL-MSMBM-06,wear,2,2025-07-31,2025-08-06,6,false,false,,
DFT-2025-01178,RL-MJRPON-12,wear,2,2025-06-25,2025-07-09,14,true,false,,
DFT-2025-01179,TO-PER-07,gauge_defect,minor,2025-04-25,2025-06-19,55,true,true,speed_restriction,2025-06-16
DFT-2026-01180,RL-CJTMLP-02,corrugation,3,2026-05-22,2026-07-17,56,false,false,,
DFT-2026-01181,MST-PVTBM-08,foundation_defect,minor,2026-09-06,,1,false,false,,
DFT-2025-01182,SL-ABUAVD-08,fastening_failure,critical,2025-04-11,2025-04-15,4,false,false,,
DFT-2026-01183,BL-MS-06,fouling,major,2026-02-26,2026-03-12,14,false,false,,
DFT-2025-01184,SL-TITRL-03,fastening_failure,critical,2025-07-04,2025-07-09,5,false,false,,
DFT-2026-01185,SL-AVDTI-10,fastening_failure,major,2026-02-24,2026-03-12,16,false,false,,
DFT-2025-01186,BL-AVD-01,ballast_deficiency,minor,2025-08-22,2025-09-11,20,false,false,,
DFT-2025-01187,SL-GISTM-04,fastening_failure,major,2025-03-27,2025-04-15,19,false,true,speed_restriction,2025-03-28
DFT-2025-01188,PT-MSB-11,detection_failure,major,2025-04-02,2025-04-14,12,false,false,,
DFT-2026-01189,SL-AVDTI-07,cracked_sleeper,minor,2026-08-16,,22,false,false,,
DFT-2026-01190,OHE-CGLWJ-09,height_stagger,minor,2026-04-05,2026-05-09,34,true,false,,
DFT-2026-01191,SG-ABUAVD-03,lamp_failure,minor,2026-04-02,2026-06-07,66,true,false,,
DFT-2025-01192,IL-MS-01,relay_fault,major,2025-06-02,2025-06-21,19,false,false,,
DFT-2025-01193,SG-PONGPD-04,aspect_defect,minor,2025-10-05,2025-12-01,57,false,false,,
DFT-2026-01194,OHE-TITRL-14,height_stagger,minor,2026-08-27,,11,true,false,,
DFT-2025-01195,INS-TRLAJJ-03,cracked_insulator,minor,2025-06-27,2025-07-14,17,false,false,,
DFT-2025-01196,LC-PONGPD-01,surface_defect,major,2025-10-23,2025-10-28,5,false,false,,
DFT-2026-01197,BL-TNP-03,ballast_deficiency,minor,2026-01-08,2026-02-10,33,false,false,,
DFT-2025-01198,OHE-STMPV-05,hard_spot,critical,2025-11-30,2025-12-03,3,true,false,,
DFT-2026-01199,TC-TNPENR-06,shunt_failure,critical,2026-03-27,2026-04-02,6,false,false,,
DFT-2025-01200,IL-CJ-01,wire_count_discrepancy,critical,2025-12-03,2025-12-07,4,false,false,,
DFT-2026-01201,SG-CGLWJ-03,lamp_failure,minor,2026-04-04,2026-05-12,38,false,false,,
DFT-2025-01202,SL-TRLAJJ-26,fastening_failure,major,2025-04-26,2025-05-06,10,false,false,,
DFT-2025-01203,INS-TITRL-02,cracked_insulator,minor,2025-06-11,2025-06-29,18,false,false,,
DFT-2026-01204,SG-STMPV-05,aspect_defect,minor,2026-08-04,,34,false,true,failure,2026-08-08
DFT-2025-01205,RL-TITRL-22,weld_failure,2,2025-12-17,2025-12-22,5,false,false,,
DFT-2026-01206,BR-TRLAJJ-01,corrosion,major,2026-04-13,2026-04-29,16,false,false,,
DFT-2026-01207,MST-ENRMJR-03,corrosion,major,2026-06-06,2026-06-25,19,false,false,,
DFT-2025-01208,MST-TITRL-19,foundation_defect,minor,2025-07-25,2025-09-07,44,false,false,,
DFT-2025-01209,RL-MASBBQ-02,rail_flaw,2,2025-05-22,2025-06-14,23,false,false,,
DFT-2025-01210,CW-GISTM-04,burn_mark,major,2025-09-20,2025-10-06,16,false,false,,
DFT-2025-01211,BL-ABUAVD-07,drainage_choke,major,2025-05-10,2025-05-17,7,false,false,,
DFT-2025-01212,PT-MAS-12,detection_failure,minor,2025-08-24,2025-10-21,58,true,false,,
DFT-2026-01213,SL-MSMBM-01,cracked_sleeper,minor,2026-06-10,2026-07-07,27,false,false,,
DFT-2026-01214,MST-ABUAVD-01,corrosion,minor,2026-04-05,2026-06-11,67,false,true,failure,2026-06-10
DFT-2025-01215,SL-MJRPON-01,cracked_sleeper,minor,2025-08-14,2025-09-01,18,true,false,,
DFT-2025-01216,OHE-ENRMJR-08,height_stagger,critical,2025-08-05,2025-08-08,3,false,true,punctuality_incident,2025-08-08
DFT-2025-01217,AC-MJRPON-03,reset_failure,major,2025-08-23,2025-09-12,20,false,false,,
DFT-2025-01218,SL-PVTBM-08,fastening_failure,minor,2025-11-19,2025-12-17,28,false,true,punctuality_incident,2025-11-29
DFT-2026-01219,OHE-MSBMS-07,hard_spot,minor,2026-05-05,2026-05-27,22,false,false,,
DFT-2025-01220,MST-TITRL-06,corrosion,minor,2025-12-29,2026-01-14,16,false,false,,
DFT-2025-01221,CW-PERABU-12,wire_wear,minor,2025-09-28,2025-11-23,56,false,false,,
DFT-2025-01222,TO-TRL-05,gauge_defect,major,2025-04-12,2025-04-22,10,false,false,,
DFT-2025-01223,RL-TRLAJJ-01,corrugation,2,2025-05-18,2025-05-24,6,false,false,,
DFT-2025-01224,SL-STMPV-04,cracked_sleeper,minor,2025-04-06,2025-05-06,30,false,false,,
DFT-2025-01225,PT-MS-03,motor_fault,minor,2025-07-27,2025-09-12,47,false,false,,
DFT-2026-01226,MST-TRLAJJ-34,corrosion,minor,2026-02-24,2026-05-02,67,false,false,,
DFT-2025-01227,BL-STMPV-08,fouling,minor,2025-04-17,2025-05-25,38,true,false,,
DFT-2026-01228,OHE-TRLAJJ-04,hard_spot,major,2026-08-22,2026-09-03,12,false,true,punctuality_incident,2026-08-28
DFT-2025-01229,RL-PERABU-23,rail_flaw,1,2025-04-19,2025-04-23,4,true,false,,
DFT-2026-01230,SL-MBMGI-02,cracked_sleeper,minor,2026-07-21,,48,false,false,,
DFT-2025-01231,SG-MSBMS-01,lamp_failure,minor,2025-09-13,2025-10-13,30,false,false,,
DFT-2026-01232,BL-AVD-04,fouling,major,2026-03-12,2026-03-31,19,false,true,speed_restriction,2026-03-20
DFT-2025-01233,RL-TITRL-24,rail_flaw,3,2025-11-24,2025-12-09,15,false,false,,
DFT-2025-01234,RL-MSBMS-06,weld_failure,3,2025-12-18,2026-02-01,45,true,false,,
DFT-2025-01235,OHE-PONGPD-02,height_stagger,major,2025-05-16,2025-06-01,16,false,true,failure,2025-05-26
DFT-2026-01236,OHE-ABUAVD-12,hard_spot,major,2026-07-09,2026-07-29,20,false,false,,
DFT-2025-01237,SL-PONGPD-04,fastening_failure,minor,2025-09-18,2025-10-08,20,false,false,,
DFT-2025-01238,MST-TITRL-12,corrosion,major,2025-06-24,2025-06-30,6,true,false,,
DFT-2026-01239,PT-BBQ-08,obstruction,minor,2026-04-05,2026-05-20,45,true,false,,
DFT-2025-01240,TC-TITRL-08,bonding_defect,major,2025-11-09,2025-11-25,16,false,false,,
DFT-2025-01241,SG-TRLAJJ-14,lamp_failure,major,2025-10-25,2025-10-31,6,false,false,,
DFT-2025-01242,TO-MSB-10,switch_wear,minor,2025-07-05,2025-08-30,56,false,true,speed_restriction,2025-08-20
DFT-2025-01243,SL-ENRMJR-04,cracked_sleeper,major,2025-06-30,2025-07-08,8,false,false,,
DFT-2025-01244,CW-TITRL-11,burn_mark,critical,2025-07-02,2025-07-05,3,false,false,,
DFT-2025-01245,AC-PERABU-08,head_fault,critical,2025-05-29,2025-06-01,3,false,false,,
DFT-2025-01246,TO-TBM-04,crossing_wear,minor,2025-08-29,2025-10-26,58,false,false,,
DFT-2026-01247,RL-MSBMS-05,rail_flaw,2,2026-05-22,2026-05-29,7,true,true,speed_restriction,2026-05-28
DFT-2026-01248,SL-PERABU-10,fastening_failure,minor,2026-06-11,2026-08-13,63,false,true,speed_restriction,2026-07-17
DFT-2025-01249,SL-CJTMLP-01,cracked_sleeper,minor,2025-04-08,2025-06-11,64,true,false,,
DFT-2026-01250,OHE-TITRL-03,height_stagger,minor,2026-07-03,2026-07-14,11,false,false,,
DFT-2025-01251,TO-MAS-06,crossing_wear,minor,2025-04-05,2025-05-12,37,false,true,speed_restriction,2025-04-26
DFT-2025-01252,CW-WJCJ-01,burn_mark,minor,2025-04-21,2025-06-11,51,false,false,,
DFT-2026-01253,TC-PVTBM-03,bonding_defect,minor,2026-01-25,2026-02-11,17,false,false,,
DFT-2025-01254,RL-ABUAVD-02,corrugation,2,2025-06-28,2025-07-13,15,false,true,punctuality_incident,2025-07-13
DFT-2026-01255,TC-TRLAJJ-06,bonding_defect,major,2026-03-25,2026-04-08,14,false,false,,
DFT-2026-01256,MST-TRLAJJ-21,corrosion,major,2026-07-26,2026-08-07,12,false,true,failure,2026-07-31
DFT-2025-01257,TO-GPD-03,crossing_wear,major,2025-07-17,2025-07-28,11,false,false,,
DFT-2025-01258,BL-GISTM-04,fouling,minor,2025-12-11,2026-01-27,47,false,false,,
DFT-2026-01259,SL-TITRL-14,fastening_failure,critical,2026-08-17,2026-08-20,3,true,false,,
DFT-2025-01260,MST-TRLAJJ-14,foundation_defect,minor,2025-11-06,2026-01-15,70,false,true,punctuality_incident,2025-12-19
DFT-2026-01261,OHE-MSMBM-14,hard_spot,minor,2026-02-15,2026-04-26,70,true,false,,
DFT-2026-01262,IL-MS-01,relay_fault,minor,2026-05-19,2026-07-23,65,true,false,,
DFT-2025-01263,RL-TITRL-16,corrugation,1,2025-12-03,2025-12-05,2,false,false,,
DFT-2026-01264,RL-TNPENR-03,corrugation,1,2026-02-05,2026-02-07,2,false,false,,
DFT-2026-01265,INS-STMPV-02,cracked_insulator,major,2026-02-21,2026-03-03,10,true,false,,
DFT-2026-01266,BL-ABUAVD-03,ballast_deficiency,minor,2026-06-26,2026-07-25,29,false,false,,
DFT-2026-01267,SL-ABUAVD-08,fastening_failure,major,2026-04-09,2026-04-29,20,false,false,,
DFT-2026-01268,BL-PONGPD-08,ballast_deficiency,major,2026-04-03,2026-04-11,8,false,false,,
DFT-2026-01269,BL-ENRMJR-02,ballast_deficiency,minor,2026-05-07,2026-07-03,57,false,true,failure,2026-05-10
DFT-2026-01270,INS-TNPENR-01,cracked_insulator,minor,2026-03-13,2026-03-31,18,false,false,,
DFT-2026-01271,AC-TITRL-03,head_fault,major,2026-08-04,2026-08-22,18,false,false,,
DFT-2025-01272,RL-PVTBM-01,rail_flaw,3,2025-07-15,2025-08-04,20,false,false,,
DFT-2026-01273,TO-GPD-04,gauge_defect,major,2026-05-28,2026-06-03,6,false,false,,
DFT-2025-01274,TC-PERABU-12,bonding_defect,major,2025-11-07,2025-11-14,7,false,true,failure,2025-11-10
DFT-2025-01275,INS-AVDTI-04,cracked_insulator,major,2025-04-28,2025-05-09,11,false,false,,
DFT-2025-01276,SL-TRLAJJ-16,fastening_failure,minor,2025-04-25,2025-06-12,48,false,false,,
DFT-2025-01277,RL-MJRPON-08,corrugation,3,2025-06-25,2025-09-05,72,false,true,punctuality_incident,2025-07-16
DFT-2026-01278,SL-TRLAJJ-20,cracked_sleeper,minor,2026-04-02,2026-04-12,10,false,false,,
DFT-2026-01279,SG-MASBBQ-01,lamp_failure,minor,2026-05-20,2026-06-09,20,true,false,,
DFT-2026-01280,RL-PERABU-24,weld_failure,3,2026-09-05,,2,false,false,,
DFT-2026-01281,MST-PERABU-02,foundation_defect,minor,2026-06-22,2026-08-03,42,false,false,,
DFT-2026-01282,PT-CJ-02,obstruction,minor,2026-01-29,2026-02-17,19,false,false,,
DFT-2025-01283,INS-MSBMS-02,cracked_insulator,major,2025-06-28,2025-07-04,6,false,false,,
DFT-2025-01284,RL-TNPENR-02,wear,2,2025-08-23,2025-09-07,15,false,false,,
DFT-2025-01285,SG-PERABU-10,lamp_failure,major,2025-07-26,2025-08-04,9,true,false,,
DFT-2025-01286,TO-AVD-09,switch_wear,major,2025-07-19,2025-07-26,7,false,false,,
DFT-2026-01287,RL-BBQPER-06,wear,1,2026-03-10,2026-03-15,5,false,false,,
DFT-2025-01288,CW-MBMGI-02,wire_wear,minor,2025-09-13,2025-11-16,64,true,false,,
DFT-2025-01289,RL-PERABU-14,weld_failure,3,2025-05-18,2025-06-14,27,false,false,,
DFT-2025-01290,RL-TRLAJJ-24,rail_flaw,3,2025-05-12,2025-06-11,30,false,false,,
DFT-2025-01291,MST-MASBBQ-02,corrosion,minor,2025-05-11,2025-06-07,27,false,false,,
DFT-2025-01292,RL-TRLAJJ-36,rail_flaw,1,2025-04-01,2025-04-08,7,false,false,,
DFT-2025-01293,BL-TBM-03,ballast_deficiency,major,2025-07-08,2025-07-22,14,false,false,,
DFT-2026-01294,OHE-PVTBM-05,height_stagger,major,2026-01-30,2026-02-12,13,false,false,,
DFT-2025-01295,RL-MSMBM-08,rail_flaw,2,2025-09-05,2025-09-18,13,false,false,,
DFT-2026-01296,MST-PERABU-05,foundation_defect,minor,2026-01-20,2026-03-08,47,false,false,,
DFT-2025-01297,TO-TBM-04,gauge_defect,minor,2025-10-05,2025-11-01,27,false,false,,
DFT-2025-01298,MST-MSBMS-03,foundation_defect,major,2025-12-15,2026-01-05,21,false,false,,
DFT-2025-01299,OHE-PERABU-18,hard_spot,major,2025-04-21,2025-05-08,17,false,false,,
DFT-2026-01300,TO-MS-07,gauge_defect,minor,2026-02-03,2026-03-24,49,false,false,,
DFT-2026-01301,OHE-BBQPER-02,hard_spot,major,2026-01-08,2026-01-14,6,false,false,,
DFT-2026-01302,TO-BBQ-04,crossing_wear,major,2026-04-02,2026-04-19,17,true,false,,
DFT-2026-01303,TC-PERABU-03,bonding_defect,minor,2026-07-23,,46,true,false,,
DFT-2025-01304,BL-CGLWJ-05,fouling,minor,2025-12-12,2026-01-17,36,false,false,,
DFT-2025-01305,TO-MS-09,gauge_defect,major,2025-06-17,2025-06-24,7,true,false,,
DFT-2025-01306,RL-TRLAJJ-05,wear,3,2025-08-16,2025-10-12,57,false,false,,
DFT-2026-01307,BL-CGL-04,fouling,critical,2026-09-02,,5,true,false,,
DFT-2026-01308,BL-MASBBQ-02,ballast_deficiency,minor,2026-07-09,,60,true,true,failure,2026-07-13
DFT-2026-01309,INS-TITRL-11,cracked_insulator,critical,2026-07-15,2026-07-17,2,false,false,,
DFT-2025-01310,RL-PONGPD-12,rail_flaw,3,2025-04-03,2025-05-10,37,false,false,,
DFT-2025-01311,RL-PONGPD-04,corrugation,3,2025-04-03,2025-05-24,51,false,false,,
DFT-2026-01312,SG-TNPENR-06,aspect_defect,minor,2026-07-28,2026-08-10,13,false,false,,
DFT-2025-01313,TO-GPD-02,switch_wear,major,2025-11-12,2025-11-22,10,false,false,,
DFT-2025-01314,RL-BBQPER-05,corrugation,IMDT,2025-10-05,2025-10-05,0,true,false,,
DFT-2026-01315,OHE-TITRL-11,height_stagger,minor,2026-04-05,2026-04-15,10,false,false,,
DFT-2026-01316,SG-PVTBM-05,lamp_failure,minor,2026-06-15,2026-07-22,37,false,false,,
DFT-2025-01317,SL-ABUAVD-06,fastening_failure,minor,2025-07-09,2025-08-05,27,false,false,,
DFT-2025-01318,MST-ABUAVD-04,foundation_defect,major,2025-10-05,2025-10-27,22,false,false,,
DFT-2026-01319,BL-PVTBM-06,fouling,major,2026-08-20,2026-08-31,11,false,false,,
DFT-2025-01320,TO-PER-06,gauge_defect,minor,2025-10-07,2025-11-28,52,false,true,punctuality_incident,2025-10-26
DFT-2025-01321,CW-TITRL-13,burn_mark,minor,2025-08-04,2025-09-27,54,false,false,,
DFT-2026-01322,TO-BBQ-09,crossing_wear,critical,2026-07-18,2026-07-21,3,false,false,,
DFT-2026-01323,MST-MSMBM-11,corrosion,critical,2026-08-21,2026-08-23,2,false,false,,
DFT-2025-01324,CW-PERABU-07,wire_wear,critical,2025-11-25,2025-11-26,1,false,false,,
DFT-2025-01325,BL-PER-04,fouling,minor,2025-08-06,2025-08-22,16,false,false,,
DFT-2026-01326,BL-TRLAJJ-01,ballast_deficiency,minor,2026-08-20,,18,true,true,speed_restriction,2026-09-03
DFT-2026-01327,RL-TRLAJJ-46,rail_flaw,3,2026-01-12,2026-02-07,26,false,false,,
DFT-2026-01328,TC-PERABU-10,bonding_defect,critical,2026-07-04,2026-07-09,5,true,false,,
DFT-2026-01329,CW-PERABU-06,wire_wear,minor,2026-04-06,2026-06-10,65,false,false,,
DFT-2025-01330,RL-MSMBM-16,corrugation,2,2025-07-05,2025-07-18,13,false,false,,
DFT-2026-01331,RL-MSMBM-08,corrugation,3,2026-02-21,2026-03-05,12,false,false,,
DFT-2025-01332,BL-PERABU-08,ballast_deficiency,minor,2025-04-10,2025-05-24,44,false,false,,
DFT-2026-01333,SG-TITRL-19,aspect_defect,major,2026-05-28,2026-06-13,16,false,false,,
DFT-2025-01334,RL-TITRL-03,corrugation,3,2025-09-14,2025-10-30,46,true,false,,
DFT-2025-01335,PT-MS-06,motor_fault,critical,2025-03-18,2025-03-19,1,false,false,,
DFT-2026-01336,RL-TRLAJJ-02,rail_flaw,2,2026-03-20,2026-04-08,19,true,false,,
DFT-2025-01337,TC-BBQPER-02,bonding_defect,major,2025-04-02,2025-04-14,12,false,false,,
DFT-2026-01338,SG-STMPV-02,lamp_failure,minor,2026-04-07,2026-04-24,17,false,false,,
DFT-2025-01339,RL-TRLAJJ-11,wear,1,2025-04-22,2025-04-26,4,true,false,,
DFT-2025-01340,PT-TBM-03,detection_failure,minor,2025-10-02,2025-11-06,35,false,false,,
DFT-2026-01341,SG-STMPV-04,lamp_failure,major,2026-02-11,2026-03-03,20,true,false,,
DFT-2025-01342,TO-AVD-06,switch_wear,major,2025-09-26,2025-10-07,11,true,false,,
DFT-2026-01343,INS-TITRL-10,flashover_mark,minor,2026-07-23,,46,false,false,,
