block_id,block_section_id,tasks_included,departments,merge_group_id,requested_start,requested_duration_min,sanctioned_start,sanctioned_duration_min,actual_start,actual_end,availed,overrun_min,overrun_reason,crew_id,machine_id,weather,season,was_merged
BLK-2025-00735,PV-TBM-UP_SUB,SNT-2025-00554,SNT,,2025-12-04 01:45,187,2025-12-04 01:45,216,,,false,,,SNT-ENR-B,,rain,monsoon,false
BLK-2025-00736,TI-TRL-DN_SUB,SNT-2025-00533,SNT,,2025-12-28 00:45,119,2025-12-28 00:30,151,2025-12-28 00:26,2025-12-28 02:49,true,-8,none,SNT-STM-A,,rain,monsoon,false
BLK-2026-00737,MAS-BBQ-UP_SUB,TRD-2025-01363,TRD,,2026-01-14 01:45,168,2026-01-14 02:00,207,2026-01-14 02:09,2026-01-14 04:46,true,-50,none,TRD-GPD-A,OHE-TC-05,clear,normal,false
BLK-2026-00738,TRL-AJJ-UP,SNT-2026-00636,SNT,,2026-05-30 03:30,228,2026-05-30 03:30,279,,,false,,,SNT-GPD-B,,clear,normal,false
BLK-2025-00739,MBM-GI-DN_SUB,ENG-2025-04210,ENG,,2025-09-19 10:00,184,2025-09-19 09:45,235,2025-09-19 09:48,2025-09-19 13:30,true,-13,none,ENG-TNP-A,,clear,normal,false
BLK-2026-00740,STM-PV-DN_SUB,ENG-2026-04533,ENG,,2026-08-19 02:45,214,2026-08-19 03:00,260,2026-08-19 03:04,2026-08-19 06:12,true,-72,none,ENG-CJ-B,,clear,normal,false
BLK-2026-00741,TKO-AJJ-SINGLE,ENG-2026-04961,ENG,,2026-07-02 02:45,204,2026-07-02 02:30,246,2026-07-02 02:22,2026-07-02 06:24,true,-4,none,ENG-AVD-A,,clear,normal,false
BLK-2026-00742,MAS-BBQ-UP_SUB,SNT-2026-00765,SNT,,2026-03-24 00:15,53,2026-03-24 00:15,63,,,false,,,SNT-MAS-B,,clear,normal,false
BLK-2025-00743,ABU-AVD-UP_SUB,SNT-2025-00664,SNT,,2025-11-26 03:30,241,2025-11-26 03:30,302,2025-11-26 03:46,2025-11-26 07:54,true,-54,none,SNT-MS-B,,clear,monsoon,false
BLK-2025-00744,MJR-PON-DN,ENG-2025-04068,ENG,,2025-11-23 03:30,127,2025-11-23 03:30,154,2025-11-23 03:38,2025-11-23 05:36,true,-36,none,ENG-MS-C,USFD-SR-04,clear,monsoon,false
BLK-2026-00745,MS-MBM-UP,ENG-2026-05118,ENG,,2026-02-04 02:45,454,2026-02-04 03:00,533,2026-02-04 02:53,2026-02-04 09:36,true,-130,none,ENG-ABU-C,,clear,normal,false
BLK-2025-00746,PV-TBM-DN,ENG-2025-04860,ENG,,2025-10-26 03:30,408,2025-10-26 03:30,519,2025-10-26 03:49,2025-10-26 10:55,true,-93,none,ENG-PER-C,,rain,monsoon,false
BLK-2026-00747,TKO-AJJ-SINGLE,SNT-2026-01434,SNT,,2026-06-01 00:30,121,2026-06-01 00:15,146,2026-06-01 00:26,2026-06-01 02:13,true,-39,none,SNT-TNP-A,,clear,normal,false
BLK-2025-00748,PON-GPD-UP,ENG-2025-04762,ENG,,2025-10-04 01:00,392,2025-10-04 00:45,453,,,false,,,ENG-TI-A,,heavy_rain,monsoon,false
BLK-2026-00749,GI-STM-DN,TRD-2026-01247,TRD,,2026-06-17 01:00,121,2026-06-17 01:00,154,,,false,,,TRD-ENR-A,OHE-TC-08,clear,normal,false
BLK-2025-00750,BBQ-PER-DN,TRD-2025-01346;SNT-2026-01226;SNT-2025-00649,SNT;TRD,MG-2025-0104,2025-11-04 00:00,398,2025-11-03 23:45,484,,,false,,,TRD-AJJ-C,OHE-TC-03,clear,monsoon,true
BLK-2025-00751,ABU-AVD-DN_SUB,TRD-2025-01687,TRD,,2025-11-11 02:30,212,2025-11-11 02:30,262,,,false,,,TRD-TBM-B,OHE-TC-01,clear,monsoon,false
BLK-2026-00752,TRL-AJJ-UP,TRD-2026-01154,TRD,,2026-02-13 01:45,71,2026-02-13 01:45,90,2026-02-13 01:52,2026-02-13 03:00,true,-22,none,TRD-GPD-A,,clear,normal,false
BLK-2025-00753,TRL-AJJ-UP_SUB,SNT-2025-01276,SNT,,2025-11-24 00:15,77,2025-11-24 00:15,90,2025-11-24 00:25,2025-11-24 02:00,true,5,none,SNT-CJ-A,,clear,monsoon,false
BLK-2026-00754,TI-TRL-DN_SUB,ENG-2026-05251,ENG,,2026-07-29 03:45,231,2026-07-29 03:45,291,2026-07-29 03:48,2026-07-29 07:47,true,-52,none,ENG-ENR-B,RGM-SR-01,clear,normal,false
BLK-2026-00755,MAS-BBQ-UP_SUB,TRD-2026-01279,TRD,,2026-07-06 00:30,125,2026-07-06 00:30,153,2026-07-06 00:38,2026-07-06 03:15,true,4,none,TRD-AVD-A,OHE-TC-05,heavy_rain,normal,false
BLK-2026-00756,PER-ABU-DN,ENG-2025-04748,ENG,,2026-01-14 03:00,103,2026-01-14 03:00,123,2026-01-14 03:17,2026-01-14 05:02,true,-18,none,ENG-MSB-C,USFD-SR-04,clear,normal,false
BLK-2026-00757,BBQ-PER-UP_SUB,ENG-2026-05429,ENG,,2026-01-24 03:45,209,2026-01-24 03:45,267,2026-01-24 04:00,2026-01-24 08:07,true,-20,none,ENG-MS-B,TAMP-SR-07,clear,normal,false
BLK-2026-00758,BBQ-PER-UP_SUB,SNT-2026-01022,SNT,,2026-04-12 00:15,85,2026-04-12 00:00,108,2026-04-12 00:03,2026-04-12 01:30,true,-21,none,SNT-PER-A,,clear,normal,false
BLK-2026-00759,PON-GPD-UP,SNT-2026-00938,SNT,,2026-04-21 02:30,102,2026-04-21 02:30,128,2026-04-21 02:27,2026-04-21 04:22,true,-13,none,SNT-MAS-A,,rain,normal,false
BLK-2026-00760,STM-PV-UP_SUB,SNT-2026-00654,SNT,,2026-01-25 01:15,135,2026-01-25 01:00,167,,,false,,,SNT-MS-B,,clear,normal,false
BLK-2026-00761,ABU-AVD-UP,SNT-2026-00597,SNT,,2026-06-19 13:00,247,2026-06-19 13:00,294,2026-06-19 13:16,2026-06-19 17:34,true,-36,none,SNT-MS-B,,clear,normal,false
BLK-2025-00762,PV-TBM-UP_SUB,SNT-2025-00864,SNT,,2025-11-23 01:15,267,2025-11-23 01:15,318,2025-11-23 01:20,2025-11-23 06:18,true,-20,none,SNT-AJJ-B,,rain,monsoon,false
BLK-2026-00763,PER-ABU-UP,ENG-2026-04793,ENG,,2026-07-08 13:00,121,2026-07-08 13:00,152,,,false,,,ENG-TNP-A,,clear,normal,false
BLK-2025-00764,ENR-MJR-DN,ENG-2025-04417,ENG,,2025-12-21 03:15,374,2025-12-21 03:15,443,,,false,,,ENG-MAS-B,,clear,monsoon,false
BLK-2026-00765,TI-TRL-DN,SNT-2026-00545,SNT,,2026-05-02 03:15,83,2026-05-02 03:15,101,2026-05-02 03:11,2026-05-02 04:29,true,-23,none,SNT-ENR-A,,clear,normal,false
BLK-2026-00766,TNP-ENR-DN,TRD-2026-01028,TRD,,2026-03-30 03:15,111,2026-03-30 03:30,131,,,false,,,TRD-AVD-A,OHE-TC-04,clear,normal,false
BLK-2025-00767,AVD-TI-UP,ENG-2026-04174;TRD-2025-01407;ENG-2026-04487,ENG;TRD,MG-2025-0105,2025-09-11 03:00,176,2025-09-11 03:00,214,,,false,,,TRD-AJJ-C,OHE-TC-06,clear,normal,true
BLK-2026-00768,TRL-AJJ-DN_SUB,TRD-2026-01264,TRD,,2026-06-07 00:00,81,2026-06-07 00:15,94,2026-06-07 00:34,2026-06-07 02:14,true,6,none,TRD-TBM-A,,clear,normal,false
BLK-2026-00769,BBQ-PER-UP_SUB,ENG-2026-04674;ENG-2025-05056;ENG-2026-05477,ENG,MG-2026-0106,2026-04-28 02:15,311,2026-04-28 02:15,382,2026-04-28 02:25,2026-04-28 08:55,true,8,none,ENG-ABU-C,,clear,normal,true
BLK-2025-00770,PER-ABU-DN,ENG-2025-04280,ENG,,2025-11-05 02:00,392,2025-11-05 02:00,480,2025-11-05 02:04,2025-11-05 09:50,true,-14,none,ENG-TNP-A,,clear,monsoon,false
BLK-2026-00771,CGL-WJ-SINGLE,SNT-2026-00590,SNT,,2026-04-20 02:30,80,2026-04-20 02:45,94,2026-04-20 02:54,2026-04-20 04:04,true,-24,none,SNT-TRL-A,,clear,normal,false
BLK-2025-00772,BBQ-TNP-UP,ENG-2025-04163;TRD-2026-01797;SNT-2025-01040,ENG;SNT;TRD,MG-2025-0107,2025-10-30 03:30,334,2025-10-30 03:45,427,2025-10-30 03:59,2025-10-30 10:18,true,-48,none,ENG-MAS-C,,clear,monsoon,true
BLK-2025-00773,TNP-ENR-DN,TRD-2025-01877;SNT-2026-01551;ENG-2026-04640,ENG;SNT;TRD,MG-2025-0108,2025-11-30 01:45,155,2025-11-30 01:30,192,,,false,,,TRD-TBM-B,OHE-TC-04,clear,monsoon,true
BLK-2026-00774,ABU-AVD-UP_SUB,SNT-2026-00648,SNT,,2026-06-18 03:30,97,2026-06-18 03:30,116,2026-06-18 03:38,2026-06-18 05:03,true,-31,none,SNT-TBM-A,,clear,normal,false
BLK-2026-00775,GI-STM-DN,SNT-2026-00949,SNT,,2026-02-18 12:00,221,2026-02-18 11:45,283,2026-02-18 11:43,2026-02-18 16:08,true,-18,none,SNT-ENR-B,,heavy_rain,normal,false
BLK-2025-00776,PV-TBM-DN,ENG-2025-05186;TRD-2026-01244;ENG-2025-04200,ENG;TRD,MG-2025-0109,2025-12-23 02:30,281,2025-12-23 02:30,353,2025-12-23 02:26,2025-12-23 07:31,true,-48,none,ENG-MJR-B,BCM-SR-01,rain,monsoon,true
BLK-2026-00777,TRL-AJJ-DN_SUB,ENG-2026-05622;TRD-2025-01586;TRD-2025-01446,ENG;TRD,MG-2026-0110,2026-03-05 03:45,417,2026-03-05 03:45,497,2026-03-05 04:01,2026-03-05 12:40,true,22,traffic_hold,ENG-PV-B,BCM-SR-01,clear,normal,true
BLK-2026-00778,TNP-ENR-UP,TRD-2026-01839,TRD,,2026-04-29 03:30,108,2026-04-29 03:15,124,,,false,,,TRD-GPD-A,OHE-TC-08,clear,normal,false
BLK-2026-00779,ENR-MJR-DN,SNT-2026-01456,SNT,,2026-04-18 02:15,68,2026-04-18 02:00,84,2026-04-18 02:13,2026-04-18 03:38,true,1,none,SNT-GPD-A,,clear,normal,false
BLK-2025-00780,MSB-MS-UP_SUB,ENG-2025-04726,ENG,,2025-12-19 00:00,241,2025-12-19 00:00,285,2025-12-19 00:00,2025-12-19 04:05,true,-40,none,ENG-MJR-B,TAMP-SR-07,clear,monsoon,false
BLK-2025-00781,TKO-AJJ-SINGLE,SNT-2025-00771,SNT,,2025-11-08 02:00,74,2025-11-08 02:00,88,2025-11-08 01:50,2025-11-08 03:12,true,-6,none,SNT-MS-A,,rain,monsoon,false
BLK-2025-00782,TRL-AJJ-UP_SUB,TRD-2025-01817,TRD,,2025-11-15 00:30,182,2025-11-15 00:15,216,2025-11-15 00:34,2025-11-15 03:46,true,-24,none,TRD-TBM-B,OHE-TC-03,rain,monsoon,false
BLK-2026-00783,CGL-WJ-SINGLE,ENG-2026-05202;TRD-2025-01219;SNT-2025-00681,ENG;SNT;TRD,MG-2026-0111,2026-08-24 12:15,317,2026-08-24 12:30,392,2026-08-24 12:42,2026-08-24 19:45,true,31,crew_short,ENG-MS-C,,clear,normal,true
BLK-2026-00784,STM-PV-UP,TRD-2026-01630,TRD,,2026-08-30 00:30,85,2026-08-30 00:30,103,2026-08-30 00:32,2026-08-30 02:07,true,-8,none,TRD-MAS-B,,clear,normal,false
BLK-2026-00785,MBM-GI-UP_SUB,ENG-2025-04484;ENG-2025-04477;SNT-2026-01255,ENG;SNT,MG-2026-0112,2026-08-10 10:45,276,2026-08-10 10:30,346,,,false,,,SNT-AJJ-B,,clear,normal,true
BLK-2026-00786,ENR-MJR-DN,ENG-2026-04571,ENG,,2026-03-10 01:15,206,2026-03-10 01:30,253,,,false,,,ENG-CGL-B,,clear,normal,false
BLK-2026-00787,TNP-ENR-UP,ENG-2026-05662,ENG,,2026-05-28 01:15,272,2026-05-28 01:00,348,2026-05-28 01:08,2026-05-28 05:53,true,-63,none,ENG-CJ-B,,clear,normal,false
BLK-2026-00788,TI-TRL-DN,ENG-2026-05488,ENG,,2026-06-25 03:00,259,2026-06-25 03:00,311,2026-06-25 02:55,2026-06-25 06:01,true,-125,none,ENG-TNP-C,,clear,normal,false
BLK-2026-00789,TRL-AJJ-UP,ENG-2026-05393,ENG,,2026-06-18 03:15,254,2026-06-18 03:00,312,2026-06-18 02:54,2026-06-18 09:05,true,59,material_delay,ENG-AJJ-B,TAMP-SR-03,clear,normal,false
BLK-2026-00790,BBQ-PER-UP_SUB,ENG-2026-04440,ENG,,2026-06-27 01:30,264,2026-06-27 01:30,320,2026-06-27 01:42,2026-06-27 06:50,true,-12,none,ENG-AJJ-C,,clear,normal,false
BLK-2026-00791,PV-TBM-DN,TRD-2026-01550,TRD,,2026-05-23 01:00,134,2026-05-23 01:15,164,2026-05-23 01:30,2026-05-23 03:59,true,-15,none,TRD-MSB-B,OHE-TC-02,clear,normal,false
BLK-2026-00792,GI-STM-DN_SUB,SNT-2026-00661,SNT,,2026-03-09 02:15,82,2026-03-09 02:15,101,2026-03-09 02:31,2026-03-09 03:51,true,-21,none,SNT-CJ-A,,rain,normal,false
BLK-2026-00793,PER-ABU-UP,SNT-2026-01357,SNT,,2026-09-04 03:30,90,2026-09-04 03:15,110,2026-09-04 03:06,2026-09-04 05:02,true,6,none,SNT-GI-A,,clear,normal,false
BLK-2025-00794,TI-TRL-UP_SUB,TRD-2025-01499,TRD,,2025-12-31 03:15,81,2025-12-31 03:15,100,2025-12-31 03:20,2025-12-31 04:57,true,-3,none,TRD-GI-A,OHE-TC-08,clear,monsoon,false
BLK-2026-00795,MAS-BBQ-UP,ENG-2026-05655,ENG,,2026-05-03 01:00,391,2026-05-03 01:00,476,2026-05-03 01:15,2026-05-03 07:28,true,-103,none,ENG-TI-A,,clear,normal,false
BLK-2026-00796,AVD-TI-DN,ENG-2026-05244;ENG-2026-05587;SNT-2026-00869,ENG;SNT,MG-2026-0113,2026-02-26 02:15,329,2026-02-26 02:15,381,2026-02-26 02:16,2026-02-26 08:50,true,13,unexpected_condition,ENG-AJJ-C,,clear,normal,true
BLK-2025-00797,TRL-AJJ-DN,SNT-2025-01110,SNT,,2025-12-22 00:30,148,2025-12-22 00:45,179,2025-12-22 00:51,2025-12-22 04:06,true,16,crew_short,SNT-TBM-B,,clear,monsoon,false
BLK-2025-00798,MJR-PON-UP,ENG-2025-05548,ENG,,2025-11-03 03:45,345,2025-11-03 03:45,429,2025-11-03 04:02,2025-11-03 08:53,true,-138,none,ENG-PV-B,BCM-SR-01,clear,monsoon,false
BLK-2025-00799,GI-STM-UP_SUB,TRD-2025-01395,TRD,,2025-10-15 02:00,355,2025-10-15 02:00,412,2025-10-15 02:10,2025-10-15 09:58,true,56,weather,TRD-ENR-C,OHE-TC-06,heavy_rain,monsoon,false
BLK-2026-00800,MAS-BBQ-UP,SNT-2026-00696,SNT,,2026-03-19 01:15,89,2026-03-19 01:00,113,2026-03-19 01:00,2026-03-19 02:06,true,-47,none,SNT-GPD-A,,clear,normal,false
BLK-2026-00801,WJ-CJ-SINGLE,ENG-2026-04825;SNT-2026-00821,ENG;SNT,MG-2026-0114,2026-08-19 02:45,223,2026-08-19 02:45,260,2026-08-19 02:59,2026-08-19 07:36,true,17,traffic_hold,SNT-ENR-B,,clear,normal,true
BLK-2026-00802,TRL-AJJ-DN,ENG-2026-04849,ENG,,2026-06-26 12:45,82,2026-06-26 12:45,101,,,false,,,ENG-STM-C,,clear,normal,false
BLK-2026-00803,TRL-AJJ-UP_SUB,SNT-2026-00586,SNT,,2026-04-15 01:00,79,2026-04-15 01:00,94,2026-04-15 00:57,2026-04-15 02:38,true,7,none,SNT-ENR-A,,clear,normal,false
BLK-2025-00804,PON-GPD-UP,ENG-2026-05597;ENG-2025-05175;ENG-2025-05778,ENG,MG-2025-0115,2025-12-16 02:00,391,2025-12-16 02:00,452,2025-12-16 02:20,2025-12-16 10:41,true,49,machine_late,ENG-MAS-C,,clear,monsoon,true
BLK-2026-00805,MS-MBM-UP,TRD-2026-01488,TRD,,2026-08-05 03:30,143,2026-08-05 03:30,166,2026-08-05 03:38,2026-08-05 06:06,true,-18,none,TRD-CGL-B,OHE-TC-06,clear,normal,false
BLK-2025-00806,TRL-AJJ-DN_SUB,TRD-2025-01104,TRD,,2025-12-14 00:00,118,2025-12-14 00:00,146,2025-12-13 23:50,2025-12-14 02:50,true,34,unexpected_condition,TRD-ENR-C,OHE-TC-05,heavy_rain,monsoon,false
BLK-2026-00807,AVD-TI-UP_SUB,TRD-2026-01735,TRD,,2026-06-03 03:30,137,2026-06-03 03:45,162,2026-06-03 03:51,2026-06-03 06:29,true,-4,none,TRD-ENR-C,OHE-TC-06,clear,normal,false
BLK-2026-00808,PON-GPD-UP,ENG-2026-04241,ENG,,2026-07-31 00:00,257,2026-07-31 00:15,306,2026-07-31 00:23,2026-07-31 05:18,true,-11,none,ENG-CGL-B,,clear,normal,false
BLK-2026-00809,STM-PV-UP_SUB,SNT-2026-00577;SNT-2026-00754;TRD-2026-01075,SNT;TRD,MG-2026-0116,2026-07-28 02:00,383,2026-07-28 02:00,455,,,false,,,TRD-AVD-C,OHE-TC-06,clear,normal,true
BLK-2026-00810,TNP-ENR-UP,TRD-2026-01756,TRD,,2026-05-19 00:45,114,2026-05-19 00:30,142,2026-05-19 00:32,2026-05-19 02:11,true,-43,none,TRD-TBM-A,OHE-TC-03,clear,normal,false
BLK-2026-00811,PON-GPD-UP,ENG-2026-04469,ENG,,2026-04-08 01:15,288,2026-04-08 01:15,350,2026-04-08 01:21,2026-04-08 06:43,true,-28,none,ENG-PER-C,,clear,normal,false
BLK-2025-00812,WJ-CJ-SINGLE,ENG-2025-04600,ENG,,2025-11-30 03:45,177,2025-11-30 03:45,223,2025-11-30 04:03,2025-11-30 07:15,true,-31,none,ENG-ENR-A,,rain,monsoon,false
BLK-2025-00813,TRL-AJJ-UP,ENG-2025-04932,ENG,,2025-10-07 00:00,237,2025-10-07 00:00,291,2025-10-07 00:12,2025-10-07 04:38,true,-25,none,ENG-ENR-A,,rain,monsoon,false
BLK-2026-00814,TRL-AJJ-DN,TRD-2026-01592,TRD,,2026-02-04 03:45,71,2026-02-04 04:00,90,2026-02-04 04:12,2026-02-04 05:05,true,-37,none,TRD-MSB-A,OHE-TC-04,rain,normal,false
BLK-2026-00815,ABU-AVD-DN_SUB,ENG-2026-05038,ENG,,2026-07-15 03:45,413,2026-07-15 03:30,493,2026-07-15 03:47,2026-07-15 10:25,true,-95,none,ENG-GI-B,BCM-SR-01,clear,normal,false
BLK-2025-00816,PER-ABU-UP,TRD-2025-01621,TRD,,2025-12-30 00:30,98,2025-12-30 00:30,115,2025-12-30 00:37,2025-12-30 02:41,true,9,none,TRD-CGL-A,OHE-TC-01,rain,monsoon,false
BLK-2025-00817,ENR-MJR-UP,SNT-2025-00576,SNT,,2025-11-02 02:15,129,2025-11-02 02:30,156,2025-11-02 02:24,2025-11-02 04:34,true,-26,none,SNT-AJJ-A,,clear,monsoon,false
BLK-2026-00818,TRL-AJJ-UP,ENG-2026-05336,ENG,,2026-04-25 03:15,117,2026-04-25 03:15,138,2026-04-25 03:18,2026-04-25 06:12,true,36,material_delay,ENG-GI-C,USFD-SR-01,clear,normal,false
BLK-2026-00819,PV-TBM-UP_SUB,ENG-2025-05555,ENG,,2026-01-25 00:15,198,2026-01-25 00:00,250,2026-01-25 00:19,2026-01-25 03:30,true,-59,none,ENG-GPD-B,TAMP-SR-03,clear,normal,false
BLK-2025-00820,MJR-PON-DN,ENG-2025-04546,ENG,,2025-10-18 02:15,186,2025-10-18 02:00,236,2025-10-18 02:12,2025-10-18 06:43,true,35,weather,ENG-PER-C,,heavy_rain,monsoon,false
BLK-2026-00821,TRL-AJJ-DN,SNT-2026-00571,SNT,,2026-03-12 01:45,90,2026-03-12 01:45,107,2026-03-12 01:42,2026-03-12 03:14,true,-15,none,SNT-AVD-A,,clear,normal,false
BLK-2026-00822,MJR-PON-DN,TRD-2026-01575,TRD,,2026-02-14 03:15,166,2026-02-14 03:00,204,2026-02-14 02:58,2026-02-14 05:23,true,-59,none,TRD-AJJ-C,OHE-TC-05,clear,normal,false
BLK-2025-00823,PER-ABU-UP,TRD-2025-01832,TRD,,2025-10-08 03:15,157,2025-10-08 03:15,186,2025-10-08 03:09,2025-10-08 06:25,true,10,none,TRD-MAS-C,OHE-TC-05,rain,monsoon,false
BLK-2026-00824,TI-TRL-DN,ENG-2026-04675,ENG,,2026-03-29 03:30,276,2026-03-29 03:30,322,2026-03-29 03:20,2026-03-29 07:35,true,-67,none,ENG-STM-A,,clear,normal,false
BLK-2026-00825,GI-STM-DN,TRD-2025-01788,TRD,,2026-01-05 02:00,107,2026-01-05 01:45,131,2026-01-05 02:02,2026-01-05 04:02,true,-11,none,TRD-GPD-B,OHE-TC-06,clear,normal,false
BLK-2025-00826,PER-ABU-DN_SUB,SNT-2025-01298,SNT,,2025-10-16 01:00,112,2025-10-16 01:15,135,2025-10-16 01:09,2025-10-16 03:17,true,-7,none,SNT-AVD-A,,rain,monsoon,false
BLK-2026-00827,MJR-PON-DN,ENG-2026-05353,ENG,,2026-02-28 01:15,103,2026-02-28 01:30,125,2026-02-28 01:35,2026-02-28 03:14,true,-26,none,ENG-MBM-C,USFD-SR-04,clear,normal,false
BLK-2025-00828,TI-TRL-DN_SUB,SNT-2025-01198,SNT,,2025-11-21 03:00,36,2025-11-21 03:00,45,2025-11-21 03:10,2025-11-21 03:41,true,-14,none,SNT-TNP-A,,clear,monsoon,false
BLK-2026-00829,MSB-MS-UP_SUB,SNT-2026-00641,SNT,,2026-03-29 03:00,64,2026-03-29 02:45,79,2026-03-29 02:52,2026-03-29 04:04,true,-7,none,SNT-TBM-A,,clear,normal,false
BLK-2026-00830,TRL-AJJ-UP,SNT-2026-01328,SNT,,2026-02-01 01:15,122,2026-02-01 01:00,149,2026-02-01 01:12,2026-02-01 03:06,true,-35,none,SNT-TBM-A,,clear,normal,false
BLK-2026-00831,PER-ABU-UP,ENG-2026-04983,ENG,,2026-05-08 02:30,251,2026-05-08 02:30,305,2026-05-08 02:48,2026-05-08 07:20,true,-33,none,ENG-CJ-B,,clear,normal,false
BLK-2026-00832,BBQ-PER-UP,ENG-2026-04025,ENG,,2026-02-24 00:15,244,2026-02-24 00:30,300,2026-02-24 00:44,2026-02-24 04:50,true,-54,none,ENG-AJJ-B,TAMP-SR-05,clear,normal,false
BLK-2026-00833,PV-TBM-DN_SUB,ENG-2026-04874,ENG,,2026-04-26 00:00,109,2026-04-26 00:00,136,2026-04-26 00:07,2026-04-26 01:52,true,-31,none,ENG-STM-C,USFD-SR-01,clear,normal,false
BLK-2026-00834,ENR-MJR-DN,TRD-2026-01551,TRD,,2026-06-02 01:15,153,2026-06-02 01:30,193,,,false,,,TRD-GI-A,OHE-TC-03,clear,normal,false
BLK-2026-00835,ABU-AVD-UP,TRD-2026-01714,TRD,,2026-01-29 03:15,187,2026-01-29 03:15,221,2026-01-29 03:22,2026-01-29 06:34,true,-29,none,TRD-GI-B,OHE-TC-08,clear,normal,false
BLK-2026-00836,MAS-BBQ-UP_SUB,SNT-2026-00735,SNT,,2026-04-16 02:00,78,2026-04-16 02:00,98,2026-04-16 02:13,2026-04-16 03:38,true,-13,none,SNT-CGL-A,,clear,normal,false
BLK-2026-00837,MBM-GI-DN,TRD-2026-01006,TRD,,2026-04-17 02:00,138,2026-04-17 02:15,168,,,false,,,TRD-AVD-C,OHE-TC-01,clear,normal,false
BLK-2026-00838,CGL-WJ-SINGLE,ENG-2026-04249,ENG,,2026-03-18 00:45,140,2026-03-18 00:30,165,2026-03-18 00:23,2026-03-18 03:22,true,14,crew_short,ENG-TRL-A,,clear,normal,false
BLK-2026-00839,PV-TBM-UP_SUB,ENG-2026-04363,ENG,,2026-07-26 01:00,257,2026-07-26 01:00,297,,,false,,,ENG-ABU-B,,clear,normal,false
BLK-2026-00840,BBQ-PER-UP,ENG-2026-04190;ENG-2026-05302;ENG-2025-05396,ENG,MG-2026-0117,2026-08-29 03:15,281,2026-08-29 03:30,326,2026-08-29 03:26,2026-08-29 07:19,true,-93,none,ENG-AVD-C,,clear,normal,true
BLK-2025-00841,TRL-AJJ-DN,ENG-2025-04117,ENG,,2025-09-19 01:15,91,2025-09-19 01:15,105,2025-09-19 01:09,2025-09-19 02:41,true,-13,none,ENG-STM-B,BRM-SR-06,clear,normal,false
BLK-2026-00842,ENR-MJR-DN,SNT-2026-01072,SNT,,2026-03-09 00:00,93,2026-03-08 23:45,118,2026-03-08 23:44,2026-03-09 01:03,true,-39,none,SNT-TNP-A,,rain,normal,false
BLK-2026-00843,BBQ-PER-DN_SUB,ENG-2026-04944,ENG,,2026-04-17 02:45,191,2026-04-17 03:00,225,,,false,,,ENG-ABU-C,,clear,normal,false
BLK-2025-00844,TI-TRL-UP,ENG-2025-04395,ENG,,2025-12-31 01:15,345,2025-12-31 01:00,405,2025-12-31 01:08,2025-12-31 05:49,true,-124,none,ENG-MAS-C,,clear,monsoon,false
BLK-2025-00845,PER-ABU-DN,SNT-2026-01275;ENG-2025-05400;SNT-2025-01448,ENG;SNT,MG-2025-0118,2025-12-20 00:30,229,2025-12-20 00:30,290,2025-12-20 00:36,2025-12-20 06:32,true,66,crew_short,SNT-CGL-B,,rain,monsoon,true
BLK-2026-00846,CJ-TMLP-SINGLE,ENG-2026-04435,ENG,,2026-05-14 00:15,239,2026-05-14 00:00,297,2026-05-14 00:16,2026-05-14 04:06,true,-67,none,ENG-MSB-B,RGM-SR-01,clear,normal,false
BLK-2025-00847,TKO-AJJ-SINGLE,ENG-2025-04165;ENG-2026-04539;SNT-2025-01428,ENG;SNT,MG-2025-0119,2025-09-21 00:00,240,2025-09-21 00:15,307,2025-09-21 00:35,2025-09-21 06:52,true,70,weather,ENG-TBM-A,,rain,normal,true
BLK-2026-00848,STM-PV-DN_SUB,SNT-2026-00745,SNT,,2026-08-14 02:15,96,2026-08-14 02:15,115,2026-08-14 02:15,2026-08-14 04:48,true,38,traffic_hold,SNT-MAS-B,,rain,normal,false
BLK-2025-00849,BBQ-TNP-UP,ENG-2025-04730,ENG,,2025-12-03 01:00,133,2025-12-03 01:15,155,2025-12-03 01:28,2025-12-03 04:37,true,34,weather,ENG-MSB-B,BRM-SR-02,rain,monsoon,false
BLK-2026-00850,TI-TRL-UP,TRD-2026-01066,TRD,,2026-03-03 00:30,123,2026-03-03 00:30,150,,,false,,,TRD-AJJ-C,OHE-TC-03,rain,normal,false
BLK-2026-00851,MSB-MS-UP_SUB,ENG-2026-05231,ENG,,2026-08-01 01:00,185,2026-08-01 01:00,229,2026-08-01 01:10,2026-08-01 04:44,true,-15,none,ENG-TBM-B,TAMP-SR-05,clear,normal,false
BLK-2026-00852,TI-TRL-DN,SNT-2026-01362,SNT,,2026-05-31 02:15,113,2026-05-31 02:00,143,2026-05-31 02:14,2026-05-31 03:59,true,-38,none,SNT-PER-B,,rain,normal,false
BLK-2026-00853,PER-ABU-UP,SNT-2026-00639,SNT,,2026-01-19 03:45,60,2026-01-19 04:00,72,2026-01-19 04:06,2026-01-19 05:11,true,-7,none,SNT-PER-A,,clear,normal,false
BLK-2026-00854,MAS-BBQ-DN,ENG-2026-04507,ENG,,2026-02-01 03:30,276,2026-02-01 03:30,346,2026-02-01 03:31,2026-02-01 08:22,true,-55,none,ENG-PER-C,,clear,normal,false
