asset_id,asset_type,department,block_section_id,station_code,km,criticality_class,install_date,last_overhaul_date,cumulative_tonnage_gmt,failure_count_12m
TC-TITRL-05,track_circuit,SNT,TI-TRL-DN,,41.37,B,2024-01-08,,540.4,0
OHE-TITRL-07,OHE_span,TRD,TI-TRL-DN_SUB,,37.78,C,2025-03-06,,,0
OHE-TITRL-08,OHE_span,TRD,TI-TRL-DN_SUB,,40.10,C,2000-12-22,2023-05-25,,1
OHE-TITRL-09,OHE_span,TRD,TI-TRL-DN_SUB,,39.53,B,1995-09-15,2022-08-03,,1
OHE-TITRL-10,OHE_span,TRD,TI-TRL-DN_SUB,,36.73,C,2000-12-03,2025-01-27,,1
OHE-TITRL-11,OHE_span,TRD,TI-TRL-DN_SUB,,34.95,C,2014-05-08,,,0
OHE-TITRL-12,OHE_span,TRD,TI-TRL-DN_SUB,,39.27,C,1996-11-19,2017-02-12,,2
AC-TITRL-04,axle_counter,SNT,TI-TRL-DN_SUB,,36.37,C,2022-04-15,,94.7,1
AC-TITRL-05,axle_counter,SNT,TI-TRL-DN_SUB,,33.94,C,2022-10-09,,72.5,1
AC-TITRL-06,axle_counter,SNT,TI-TRL-DN_SUB,,41.24,C,2012-09-01,2025-03-03,50.2,0
BL-TITRL-06,ballast,ENG,TI-TRL-DN_SUB,,36.16,C,2021-01-17,,52.7,0
BL-TITRL-07,ballast,ENG,TI-TRL-DN_SUB,,35.67,C,2024-01-08,,10.4,0
BL-TITRL-08,ballast,ENG,TI-TRL-DN_SUB,,35.21,C,2022-04-27,,33.7,0
BL-TITRL-09,ballast,ENG,TI-TRL-DN_SUB,,37.44,C,2017-09-26,2025-09-11,75.9,0
BL-TITRL-10,ballast,ENG,TI-TRL-DN_SUB,,29.88,C,2019-08-14,2026-06-14,92.7,0
CW-TITRL-05,contact_wire,TRD,TI-TRL-DN_SUB,,33.33,B,2008-03-13,2025-09-16,,1
CW-TITRL-06,contact_wire,TRD,TI-TRL-DN_SUB,,36.57,C,2016-09-20,,,2
CW-TITRL-07,contact_wire,TRD,TI-TRL-DN_SUB,,37.91,B,2012-06-23,2026-03-19,,1
CW-TITRL-08,contact_wire,TRD,TI-TRL-DN_SUB,,34.60,B,2021-04-30,,,1
INS-TITRL-04,insulator,TRD,TI-TRL-DN_SUB,,34.33,C,2020-01-19,,,0
INS-TITRL-05,insulator,TRD,TI-TRL-DN_SUB,,37.18,C,2024-03-30,,,0
INS-TITRL-06,insulator,TRD,TI-TRL-DN_SUB,,40.44,B,2020-01-04,,,1
MST-TITRL-06,mast,TRD,TI-TRL-DN_SUB,,40.32,B,1985-12-04,2014-02-08,,3
MST-TITRL-07,mast,TRD,TI-TRL-DN_SUB,,38.48,C,2022-03-15,,,0
MST-TITRL-08,mast,TRD,TI-TRL-DN_SUB,,40.06,C,1989-08-16,2022-12-03,,0
MST-TITRL-09,mast,TRD,TI-TRL-DN_SUB,,37.10,C,1996-07-31,2021-06-24,,2
MST-TITRL-10,mast,TRD,TI-TRL-DN_SUB,,39.97,C,2019-12-09,,,0
RL-TITRL-09,rail,ENG,TI-TRL-DN_SUB,,41.72,C,2020-04-07,,122.8,4
RL-TITRL-10,rail,ENG,TI-TRL-DN_SUB,,33.21,B,2010-11-26,2025-12-11,99.7,0
RL-TITRL-11,rail,ENG,TI-TRL-DN_SUB,,30.01,B,2016-08-31,,26.3,0
RL-TITRL-12,rail,ENG,TI-TRL-DN_SUB,,29.89,C,2017-01-01,,59.9,0
RL-TITRL-13,rail,ENG,TI-TRL-DN_SUB,,39.86,B,2020-10-05,,137.7,0
RL-TITRL-14,rail,ENG,TI-TRL-DN_SUB,,35.60,B,2023-10-07,,123.8,0
RL-TITRL-15,rail,ENG,TI-TRL-DN_SUB,,38.65,B,2014-03-01,,7.6,0
RL-TITRL-16,rail,ENG,TI-TRL-DN_SUB,,37.69,B,2021-10-01,,53.2,0
SG-TITRL-06,signal,SNT,TI-TRL-DN_SUB,,38.42,C,2009-01-19,2025-10-19,,0
SG-TITRL-07,signal,SNT,TI-TRL-DN_SUB,,37.37,B,2024-11-11,,,2
SG-TITRL-08,signal,SNT,TI-TRL-DN_SUB,,31.54,B,2007-12-31,2025-06-18,,0
SG-TITRL-09,signal,SNT,TI-TRL-DN_SUB,,37.88,C,2017-07-02,,,0
SG-TITRL-10,signal,SNT,TI-TRL-DN_SUB,,35.96,B,2009-09-11,2022-09-27,,1
SL-TITRL-06,sleeper,ENG,TI-TRL-DN_SUB,,37.94,B,2025-07-14,,40.4,0
SL-TITRL-07,sleeper,ENG,TI-TRL-DN_SUB,,39.62,C,1997-06-20,2024-02-26,236.0,1
SL-TITRL-08,sleeper,ENG,TI-TRL-DN_SUB,,35.16,C,2010-01-25,,122.9,1
SL-TITRL-09,sleeper,ENG,TI-TRL-DN_SUB,,40.78,C,1999-12-01,2014-07-13,297.6,1
SL-TITRL-10,sleeper,ENG,TI-TRL-DN_SUB,,40.64,C,2021-12-10,,133.2,0
TC-TITRL-06,track_circuit,SNT,TI-TRL-DN_SUB,,35.35,C,2013-03-20,2021-12-09,41.1,0
TC-TITRL-07,track_circuit,SNT,TI-TRL-DN_SUB,,30.78,C,2016-06-20,2026-05-05,84.0,0
TC-TITRL-08,track_circuit,SNT,TI-TRL-DN_SUB,,36.46,C,2015-10-21,2025-08-12,103.1,1
TC-TITRL-09,track_circuit,SNT,TI-TRL-DN_SUB,,40.05,C,2013-05-11,2025-06-22,13.2,1
TC-TITRL-10,track_circuit,SNT,TI-TRL-DN_SUB,,40.11,C,2025-05-14,,36.9,0
OHE-TITRL-13,OHE_span,TRD,TI-TRL-UP,,30.31,B,2024-01-29,,,0
OHE-TITRL-14,OHE_span,TRD,TI-TRL-UP,,30.69,B,2010-03-23,,,1
OHE-TITRL-15,OHE_span,TRD,TI-TRL-UP,,33.76,B,2007-01-22,2026-01-12,,2
OHE-TITRL-16,OHE_span,TRD,TI-TRL-UP,,33.64,C,1997-08-15,2023-02-18,,1
OHE-TITRL-17,OHE_span,TRD,TI-TRL-UP,,39.32,C,2019-07-17,,,0
OHE-TITRL-18,OHE_span,TRD,TI-TRL-UP,,36.30,C,2018-06-03,,,0
AC-TITRL-07,axle_counter,SNT,TI-TRL-UP,,37.07,C,2012-10-29,2021-04-25,194.1,0
AC-TITRL-08,axle_counter,SNT,TI-TRL-UP,,33.31,C,2023-06-09,,434.0,1
AC-TITRL-09,axle_counter,SNT,TI-TRL-UP,,36.51,C,2021-04-21,2026-06-08,221.1,1
BL-TITRL-11,ballast,ENG,TI-TRL-UP,,32.42,C,2024-09-27,,298.9,2
BL-TITRL-12,ballast,ENG,TI-TRL-UP,,30.44,B,2017-09-12,2025-08-07,160.8,2
BL-TITRL-13,ballast,ENG,TI-TRL-UP,,30.85,C,2024-05-05,,407.1,0
BL-TITRL-14,ballast,ENG,TI-TRL-UP,,41.37,C,2021-01-19,2025-07-27,226.9,0
BL-TITRL-15,ballast,ENG,TI-TRL-UP,,39.42,C,2020-04-28,,119.4,2
CW-TITRL-09,contact_wire,TRD,TI-TRL-UP,,36.25,B,2015-02-02,,,1
CW-TITRL-10,contact_wire,TRD,TI-TRL-UP,,31.78,B,2023-08-31,,,1
CW-TITRL-11,contact_wire,TRD,TI-TRL-UP,,38.53,B,2010-12-17,2025-04-28,,0
CW-TITRL-12,contact_wire,TRD,TI-TRL-UP,,32.55,C,2021-08-13,,,0
INS-TITRL-07,insulator,TRD,TI-TRL-UP,,37.63,B,2020-01-11,,,1
INS-TITRL-08,insulator,TRD,TI-TRL-UP,,32.76,B,2024-07-29,,,0
INS-TITRL-09,insulator,TRD,TI-TRL-UP,,32.08,C,2025-03-28,,,0
MST-TITRL-11,mast,TRD,TI-TRL-UP,,35.67,B,2020-01-03,,,0
MST-TITRL-12,mast,TRD,TI-TRL-UP,,34.35,B,1985-09-02,2024-06-13,,0
MST-TITRL-13,mast,TRD,TI-TRL-UP,,34.01,C,1999-04-14,2025-04-17,,1
MST-TITRL-14,mast,TRD,TI-TRL-UP,,38.39,C,2007-10-06,,,1
MST-TITRL-15,mast,TRD,TI-TRL-UP,,30.16,B,2003-05-08,,,0
RL-TITRL-17,rail,ENG,TI-TRL-UP,,36.67,B,2017-08-19,2026-02-03,402.9,1
RL-TITRL-18,rail,ENG,TI-TRL-UP,,37.60,C,2017-10-17,2026-04-27,921.8,2
RL-TITRL-19,rail,ENG,TI-TRL-UP,,40.52,B,2023-07-09,,150.7,1
RL-TITRL-20,rail,ENG,TI-TRL-UP,,40.17,C,2011-12-01,2021-04-12,899.4,1
RL-TITRL-21,rail,ENG,TI-TRL-UP,,30.23,A,2025-01-23,,92.2,0
RL-TITRL-22,rail,ENG,TI-TRL-UP,,33.46,B,2003-11-09,2020-09-25,891.6,0
RL-TITRL-23,rail,ENG,TI-TRL-UP,,39.80,C,2010-04-30,2025-08-21,784.6,1
RL-TITRL-24,rail,ENG,TI-TRL-UP,,39.47,B,2026-02-27,,816.8,1
SG-TITRL-11,signal,SNT,TI-TRL-UP,,35.66,B,2016-07-20,,,0
SG-TITRL-12,signal,SNT,TI-TRL-UP,,41.46,B,2010-03-03,2021-08-15,,2
SG-TITRL-13,signal,SNT,TI-TRL-UP,,37.74,A,2014-06-27,2025-05-13,,1
SG-TITRL-14,signal,SNT,TI-TRL-UP,,31.44,B,2023-10-15,,,0
SG-TITRL-15,signal,SNT,TI-TRL-UP,,32.06,B,2019-05-27,,,1
SL-TITRL-11,sleeper,ENG,TI-TRL-UP,,33.27,B,1991-12-08,2024-10-12,551.8,2
SL-TITRL-12,sleeper,ENG,TI-TRL-UP,,37.01,C,2020-08-08,,1030.3,4
SL-TITRL-13,sleeper,ENG,TI-TRL-UP,,37.43,C,1988-09-14,2023-03-17,604.4,1
SL-TITRL-14,sleeper,ENG,TI-TRL-UP,,29.86,B,2010-07-06,2025-08-02,1129.0,3
SL-TITRL-15,sleeper,ENG,TI-TRL-UP,,40.20,B,2015-02-01,,1289.0,1
TC-TITRL-11,track_circuit,SNT,TI-TRL-UP,,35.64,C,2017-04-17,2023-07-14,568.2,0
TC-TITRL-12,track_circuit,SNT,TI-TRL-UP,,34.87,C,2023-04-07,,149.9,0
TC-TITRL-13,track_circuit,SNT,TI-TRL-UP,,32.98,C,2019-04-04,,79.1,0
TC-TITRL-14,track_circuit,SNT,TI-TRL-UP,,38.31,B,2014-09-22,2026-06-11,468.3,1
TC-TITRL-15,track_circuit,SNT,TI-TRL-UP,,41.06,C,2020-12-01,2026-06-11,528.6,1
OHE-TITRL-19,OHE_span,TRD,TI-TRL-UP_SUB,,38.56,C,2003-01-15,2023-08-07,,1
OHE-TITRL-20,OHE_span,TRD,TI-TRL-UP_SUB,,29.53,B,2010-03-26,,,1
OHE-TITRL-21,OHE_span,TRD,TI-TRL-UP_SUB,,30.29,C,2004-03-19,2023-05-01,,0
OHE-TITRL-22,OHE_span,TRD,TI-TRL-UP_SUB,,39.50,C,2021-02-21,,,0
OHE-TITRL-23,OHE_span,TRD,TI-TRL-UP_SUB,,30.91,C,1997-11-10,2024-01-29,,0
OHE-TITRL-24,OHE_span,TRD,TI-TRL-UP_SUB,,29.39,C,2006-12-30,2026-01-15,,0
AC-TITRL-10,axle_counter,SNT,TI-TRL-UP_SUB,,34.47,B,2022-01-13,,49.6,0
AC-TITRL-11,axle_counter,SNT,TI-TRL-UP_SUB,,31.59,B,2020-05-12,,100.6,0
AC-TITRL-12,axle_counter,SNT,TI-TRL-UP_SUB,,41.61,C,2019-08-26,,33.6,1
BL-TITRL-16,ballast,ENG,TI-TRL-UP_SUB,,35.19,B,2023-11-30,,96.1,0
BL-TITRL-17,ballast,ENG,TI-TRL-UP_SUB,,33.79,B,2025-07-14,,16.1,0
BL-TITRL-18,ballast,ENG,TI-TRL-UP_SUB,,31.09,C,2019-05-16,2026-05-31,67.5,0
BL-TITRL-19,ballast,ENG,TI-TRL-UP_SUB,,40.70,B,2025-09-13,,93.5,0
BL-TITRL-20,ballast,ENG,TI-TRL-UP_SUB,,33.48,B,2017-04-15,2025-03-16,61.3,0
CW-TITRL-13,contact_wire,TRD,TI-TRL-UP_SUB,,33.19,B,2005-05-15,2024-10-05,,0
CW-TITRL-14,contact_wire,TRD,TI-TRL-UP_SUB,,34.63,B,2024-11-26,,,0
CW-TITRL-15,contact_wire,TRD,TI-TRL-UP_SUB,,40.50,B,2017-07-16,,,1
CW-TITRL-16,contact_wire,TRD,TI-TRL-UP_SUB,,35.91,B,2010-03-14,2026-01-31,,0
INS-TITRL-10,insulator,TRD,TI-TRL-UP_SUB,,29.39,C,2015-06-17,2024-03-01,,0
INS-TITRL-11,insulator,TRD,TI-TRL-UP_SUB,,34.56,C,2016-04-18,2025-02-01,,1
INS-TITRL-12,insulator,TRD,TI-TRL-UP_SUB,,34.96,C,2018-09-03,,,0
MST-TITRL-16,mast,TRD,TI-TRL-UP_SUB,,29.68,B,2023-11-28,,,1
MST-TITRL-17,mast,TRD,TI-TRL-UP_SUB,,41.72,C,2020-07-24,,,1
MST-TITRL-18,mast,TRD,TI-TRL-UP_SUB,,32.79,C,2011-09-09,,,0
MST-TITRL-19,mast,TRD,TI-TRL-UP_SUB,,32.60,B,2023-12-30,,,0
MST-TITRL-20,mast,TRD,TI-TRL-UP_SUB,,30.66,C,1998-05-09,2024-03-30,,1
RL-TITRL-25,rail,ENG,TI-TRL-UP_SUB,,38.57,C,2018-08-12,,128.5,0
RL-TITRL-26,rail,ENG,TI-TRL-UP_SUB,,36.65,C,2009-08-29,2024-04-28,77.1,0
RL-TITRL-27,rail,ENG,TI-TRL-UP_SUB,,36.86,C,2009-01-09,2022-07-28,103.9,1
RL-TITRL-28,rail,ENG,TI-TRL-UP_SUB,,38.91,B,2020-07-09,,6.8,2
RL-TITRL-29,rail,ENG,TI-TRL-UP_SUB,,31.84,C,2017-03-13,,42.3,0
RL-TITRL-30,rail,ENG,TI-TRL-UP_SUB,,34.13,B,2011-05-31,2025-06-15,179.4,1
RL-TITRL-31,rail,ENG,TI-TRL-UP_SUB,,38.61,C,2022-04-27,,177.1,0
RL-TITRL-32,rail,ENG,TI-TRL-UP_SUB,,34.56,B,2019-03-02,,143.1,0
SG-TITRL-16,signal,SNT,TI-TRL-UP_SUB,,33.49,B,2008-06-21,2019-10-12,,0
SG-TITRL-17,signal,SNT,TI-TRL-UP_SUB,,37.92,B,2022-08-22,,,0
SG-TITRL-18,signal,SNT,TI-TRL-UP_SUB,,29.35,C,2021-11-22,,,0
SG-TITRL-19,signal,SNT,TI-TRL-UP_SUB,,31.54,C,2018-11-03,,,0
SG-TITRL-20,signal,SNT,TI-TRL-UP_SUB,,30.80,B,2022-03-06,,,0
SL-TITRL-16,sleeper,ENG,TI-TRL-UP_SUB,,36.99,C,2023-05-05,,80.8,0
SL-TITRL-17,sleeper,ENG,TI-TRL-UP_SUB,,36.10,C,2020-11-09,,176.2,0
SL-TITRL-18,sleeper,ENG,TI-TRL-UP_SUB,,38.71,B,1989-05-01,2024-12-16,80.3,2
SL-TITRL-19,sleeper,ENG,TI-TRL-UP_SUB,,40.07,C,1993-07-15,2017-01-24,47.3,0
SL-TITRL-20,sleeper,ENG,TI-TRL-UP_SUB,,37.41,C,1994-09-16,2021-01-29,13.4,0
TC-TITRL-16,track_circuit,SNT,TI-TRL-UP_SUB,,33.01,C,2015-05-04,2025-02-06,46.5,1
TC-TITRL-17,track_circuit,SNT,TI-TRL-UP_SUB,,31.65,C,2016-07-27,2025-07-10,72.9,1
TC-TITRL-18,track_circuit,SNT,TI-TRL-UP_SUB,,35.32,C,2025-08-30,,27.2,0
TC-TITRL-19,track_circuit,SNT,TI-TRL-UP_SUB,,39.29,B,2022-08-15,,97.2,0
TC-TITRL-20,track_circuit,SNT,TI-TRL-UP_SUB,,30.84,C,2024-08-20,,37.9,0
AC-TKOAJJ-01,axle_counter,SNT,TKO-AJJ-SINGLE,,119.64,C,2014-07-02,2025-11-16,41.1,0
AC-TKOAJJ-02,axle_counter,SNT,TKO-AJJ-SINGLE,,112.83,C,2013-03-13,2021-06-17,27.4,0
BL-TKOAJJ-01,ballast,ENG,TKO-AJJ-SINGLE,,118.62,C,2025-03-17,,36.6,0
BL-TKOAJJ-02,ballast,ENG,TKO-AJJ-SINGLE,,113.75,C,2015-09-06,2022-08-24,36.8,0
BL-TKOAJJ-03,ballast,ENG,TKO-AJJ-SINGLE,,121.58,C,2017-03-18,2024-09-25,17.1,0
BL-TKOAJJ-04,ballast,ENG,TKO-AJJ-SINGLE,,117.82,C,2017-03-27,2026-02-03,38.8,0
RL-TKOAJJ-01,rail,ENG,TKO-AJJ-SINGLE,,114.52,C,2003-03-17,2019-12-01,73.7,0
RL-TKOAJJ-02,rail,ENG,TKO-AJJ-SINGLE,,119.46,B,2024-08-13,,53.0,0
RL-TKOAJJ-03,rail,ENG,TKO-AJJ-SINGLE,,112.49,B,2016-06-05,,34.4,0
RL-TKOAJJ-04,rail,ENG,TKO-AJJ-SINGLE,,116.27,B,2003-05-27,2017-01-24,18.9,1
RL-TKOAJJ-05,rail,ENG,TKO-AJJ-SINGLE,,116.38,C,2005-08-22,2021-09-23,8.1,0
RL-TKOAJJ-06,rail,ENG,TKO-AJJ-SINGLE,,118.14,B,2009-11-06,2026-03-10,37.8,2
RL-TKOAJJ-07,rail,ENG,TKO-AJJ-SINGLE,,121.88,C,2015-09-16,,40.1,1
SG-TKOAJJ-01,signal,SNT,TKO-AJJ-SINGLE,,116.93,C,2010-12-22,2023-11-16,,0
SG-TKOAJJ-02,signal,SNT,TKO-AJJ-SINGLE,,112.73,C,2026-01-20,,,0
SG-TKOAJJ-03,signal,SNT,TKO-AJJ-SINGLE,,121.66,B,2020-02-20,,,0
SG-TKOAJJ-04,signal,SNT,TKO-AJJ-SINGLE,,119.95,C,2024-10-25,,,0
SL-TKOAJJ-01,sleeper,ENG,TKO-AJJ-SINGLE,,113.62,C,2009-03-24,,6.1,0
SL-TKOAJJ-02,sleeper,ENG,TKO-AJJ-SINGLE,,116.49,C,2005-04-06,,34.4,0
SL-TKOAJJ-03,sleeper,ENG,TKO-AJJ-SINGLE,,115.53,C,2005-09-23,,118.1,0
SL-TKOAJJ-04,sleeper,ENG,TKO-AJJ-SINGLE,,116.62,C,1992-06-18,2016-06-24,102.9,2
TC-TKOAJJ-01,track_circuit,SNT,TKO-AJJ-SINGLE,,118.46,C,2021-05-04,,31.4,1
TC-TKOAJJ-02,track_circuit,SNT,TKO-AJJ-SINGLE,,113.60,C,2014-05-30,2024-03-31,9.7,2
TC-TKOAJJ-03,track_circuit,SNT,TKO-AJJ-SINGLE,,114.63,C,2022-11-26,,20.5,0
TC-TKOAJJ-04,track_circuit,SNT,TKO-AJJ-SINGLE,,117.47,C,2023-01-28,,33.8,0
AC-TMLPTKO-01,axle_counter,SNT,TMLP-TKO-SINGLE,,111.79,C,2017-12-22,2026-02-20,21.4,0
BL-TMLPTKO-01,ballast,ENG,TMLP-TKO-SINGLE,,105.78,C,2025-10-12,,4.3,0
BL-TMLPTKO-02,ballast,ENG,TMLP-TKO-SINGLE,,110.97,C,2017-05-21,2025-11-23,38.8,0
RL-TMLPTKO-01,rail,ENG,TMLP-TKO-SINGLE,,107.02,C,2020-01-20,,27.3,0
RL-TMLPTKO-02,rail,ENG,TMLP-TKO-SINGLE,,108.52,C,2021-11-05,,81.4,0
RL-TMLPTKO-03,rail,ENG,TMLP-TKO-SINGLE,,105.85,B,2015-09-24,,52.3,1
RL-TMLPTKO-04,rail,ENG,TMLP-TKO-SINGLE,,110.98,C,2012-04-12,2026-02-01,53.1,1
SG-TMLPTKO-01,signal,SNT,TMLP-TKO-SINGLE,,108.30,C,2022-09-02,,,0
SG-TMLPTKO-02,signal,SNT,TMLP-TKO-SINGLE,,107.93,C,2021-02-13,,,0
SL-TMLPTKO-01,sleeper,ENG,TMLP-TKO-SINGLE,,106.70,C,2011-09-12,,98.6,0
SL-TMLPTKO-02,sleeper,ENG,TMLP-TKO-SINGLE,,107.05,C,2017-05-08,,21.8,0
TC-TMLPTKO-01,track_circuit,SNT,TMLP-TKO-SINGLE,,109.32,C,2025-04-23,,33.2,0
TC-TMLPTKO-02,track_circuit,SNT,TMLP-TKO-SINGLE,,106.76,C,2023-11-15,,13.0,0
TC-TMLPTKO-03,track_circuit,SNT,TMLP-TKO-SINGLE,,107.60,C,2015-11-01,2024-02-04,23.7,3
OHE-TNPENR-01,OHE_span,TRD,TNP-ENR-DN,,9.19,C,2012-04-21,,,0
OHE-TNPENR-02,OHE_span,TRD,TNP-ENR-DN,,14.87,C,2018-10-20,,,0
OHE-TNPENR-03,OHE_span,TRD,TNP-ENR-DN,,7.64,C,1996-06-20,2023-05-10,,0
OHE-TNPENR-04,OHE_span,TRD,TNP-ENR-DN,,11.65,C,2011-01-08,,,0
OHE-TNPENR-05,OHE_span,TRD,TNP-ENR-DN,,7.48,C,2011-01-11,,,1
OHE-TNPENR-06,OHE_span,TRD,TNP-ENR-DN,,11.04,C,2017-01-08,,,0
AC-TNPENR-01,axle_counter,SNT,TNP-ENR-DN,,7.97,C,2012-08-24,2025-10-23,685.2,2
AC-TNPENR-02,axle_counter,SNT,TNP-ENR-DN,,8.59,C,2015-09-07,2021-03-24,441.0,1
BL-TNPENR-01,ballast,ENG,TNP-ENR-DN,,15.29,B,2021-05-27,2025-12-05,391.5,0
BL-TNPENR-02,ballast,ENG,TNP-ENR-DN,,5.97,C,2024-03-19,,443.8,1
BL-TNPENR-03,ballast,ENG,TNP-ENR-DN,,15.66,B,2025-04-30,,426.5,0
BL-TNPENR-04,ballast,ENG,TNP-ENR-DN,,7.51,C,2022-09-27,,229.8,0
CW-TNPENR-01,contact_wire,TRD,TNP-ENR-DN,,14.92,C,2003-01-15,2021-07-25,,1
CW-TNPENR-02,contact_wire,TRD,TNP-ENR-DN,,8.52,C,2016-06-27,,,0
CW-TNPENR-03,contact_wire,TRD,TNP-ENR-DN,,6.50,C,2012-05-11,2026-04-30,,1
INS-TNPENR-01,insulator,TRD,TNP-ENR-DN,,5.76,C,2023-07-28,,,0
INS-TNPENR-02,insulator,TRD,TNP-ENR-DN,,10.41,C,2014-11-14,2025-07-15,,0
MST-TNPENR-01,mast,TRD,TNP-ENR-DN,,8.27,C,1994-10-28,2022-06-03,,0
MST-TNPENR-02,mast,TRD,TNP-ENR-DN,,9.26,C,2008-12-13,,,0
MST-TNPENR-03,mast,TRD,TNP-ENR-DN,,12.88,C,1995-03-11,2023-04-24,,0
MST-TNPENR-04,mast,TRD,TNP-ENR-DN,,15.75,C,1993-05-04,2021-10-26,,1
RL-TNPENR-01,rail,ENG,TNP-ENR-DN,,6.27,B,2024-08-05,,154.1,1
RL-TNPENR-02,rail,ENG,TNP-ENR-DN,,11.28,C,2023-10-14,,174.1,0
RL-TNPENR-03,rail,ENG,TNP-ENR-DN,,9.35,B,2015-04-23,2026-03-06,1260.0,4
RL-TNPENR-04,rail,ENG,TNP-ENR-DN,,11.66,B,2013-05-12,,167.7,1
RL-TNPENR-05,rail,ENG,TNP-ENR-DN,,6.45,C,2008-09-17,2023-12-08,1195.8,1
RL-TNPENR-06,rail,ENG,TNP-ENR-DN,,11.59,C,2024-09-04,,686.0,0
RL-TNPENR-07,rail,ENG,TNP-ENR-DN,,15.48,C,2022-12-21,,772.4,0
SG-TNPENR-01,signal,SNT,TNP-ENR-DN,,11.39,B,2008-08-09,2025-10-07,,0
SG-TNPENR-02,signal,SNT,TNP-ENR-DN,,6.58,B,2009-08-22,2023-12-15,,0
SG-TNPENR-03,signal,SNT,TNP-ENR-DN,,10.46,B,2025-09-22,,,0
SG-TNPENR-04,signal,SNT,TNP-ENR-DN,,9.64,C,2010-12-15,2024-07-26,,0
SL-TNPENR-01,sleeper,ENG,TNP-ENR-DN,,12.53,C,2005-08-01,2026-02-15,1498.4,7
SL-TNPENR-02,sleeper,ENG,TNP-ENR-DN,,13.33,C,1998-08-27,2021-12-09,1386.8,2
SL-TNPENR-03,sleeper,ENG,TNP-ENR-DN,,13.82,C,1998-03-21,2021-12-13,1497.0,2
SL-TNPENR-04,sleeper,ENG,TNP-ENR-DN,,14.07,C,2003-11-24,2019-12-08,1333.2,1
TC-TNPENR-01,track_circuit,SNT,TNP-ENR-DN,,13.04,C,2014-12-12,2023-04-13,168.4,0
TC-TNPENR-02,track_circuit,SNT,TNP-ENR-DN,,14.62,C,2020-05-16,2025-07-06,559.8,0
TC-TNPENR-03,track_circuit,SNT,TNP-ENR-DN,,11.07,C,2025-08-11,,756.1,2
TC-TNPENR-04,track_circuit,SNT,TNP-ENR-DN,,15.61,C,2020-08-01,2026-03-15,310.9,1
OHE-TNPENR-07,OHE_span,TRD,TNP-ENR-UP,,7.01,C,1997-09-01,2017-01-09,,2
OHE-TNPENR-08,OHE_span,TRD,TNP-ENR-UP,,8.02,C,2019-11-13,,,0
OHE-TNPENR-09,OHE_span,TRD,TNP-ENR-UP,,11.75,C,1997-02-02,2017-08-23,,0
OHE-TNPENR-10,OHE_span,TRD,TNP-ENR-UP,,5.95,B,1997-04-16,2025-11-14,,0
OHE-TNPENR-11,OHE_span,TRD,TNP-ENR-UP,,13.49,C,2006-02-04,2025-03-28,,0
OHE-TNPENR-12,OHE_span,TRD,TNP-ENR-UP,,12.65,C,2017-02-09,,,0
AC-TNPENR-03,axle_counter,SNT,TNP-ENR-UP,,8.10,C,2017-10-02,2026-02-15,847.8,1
AC-TNPENR-04,axle_counter,SNT,TNP-ENR-UP,,15.55,C,2023-05-16,,92.9,1
BL-TNPENR-05,ballast,ENG,TNP-ENR-UP,,8.70,C,2019-05-13,2025-03-11,367.1,0
BL-TNPENR-06,ballast,ENG,TNP-ENR-UP,,10.39,C,2016-03-18,2026-06-23,565.1,3
BL-TNPENR-07,ballast,ENG,TNP-ENR-UP,,8.82,B,2024-11-18,,482.4,0
BL-TNPENR-08,ballast,ENG,TNP-ENR-UP,,10.75,C,2019-08-25,2025-01-20,677.2,0
CW-TNPENR-04,contact_wire,TRD,TNP-ENR-UP,,8.79,C,2024-07-06,,,0
CW-TNPENR-05,contact_wire,TRD,TNP-ENR-UP,,9.85,C,2024-08-01,,,0
CW-TNPENR-06,contact_wire,TRD,TNP-ENR-UP,,15.66,C,2008-06-22,2022-01-18,,0
INS-TNPENR-03,insulator,TRD,TNP-ENR-UP,,11.98,B,2025-09-03,,,0
INS-TNPENR-04,insulator,TRD,TNP-ENR-UP,,10.65,C,2016-08-21,2024-09-27,,0
MST-TNPENR-05,mast,TRD,TNP-ENR-UP,,9.37,C,2014-11-14,,,0
MST-TNPENR-06,mast,TRD,TNP-ENR-UP,,10.78,C,2012-01-09,,,0
MST-TNPENR-07,mast,TRD,TNP-ENR-UP,,8.34,C,2020-06-05,,,0
MST-TNPENR-08,mast,TRD,TNP-ENR-UP,,8.17,B,2016-04-12,,,0
RL-TNPENR-08,rail,ENG,TNP-ENR-UP,,12.52,C,2005-04-08,2021-09-24,994.3,3
RL-TNPENR-09,rail,ENG,TNP-ENR-UP,,11.72,B,2013-04-09,2025-08-08,434.7,0
RL-TNPENR-10,rail,ENG,TNP-ENR-UP,,6.80,C,2007-04-22,2019-10-21,781.3,2
RL-TNPENR-11,rail,ENG,TNP-ENR-UP,,10.12,B,2012-06-09,2025-12-01,211.9,1
RL-TNPENR-12,rail,ENG,TNP-ENR-UP,,8.70,B,2011-03-23,2026-04-26,614.7,1
RL-TNPENR-13,rail,ENG,TNP-ENR-UP,,10.34,B,2010-07-20,2024-04-11,69.9,0
RL-TNPENR-14,rail,ENG,TNP-ENR-UP,,9.38,B,2012-06-13,2021-01-18,1057.5,4
SG-TNPENR-05,signal,SNT,TNP-ENR-UP,,8.16,C,2015-01-05,2026-01-14,,0
