task_id,source_system,source_ref,department,task_type_id,asset_id,location_kind,block_section_id,station_code,start_km,end_km,line_id,origin,raised_date,days_pending,severity,deadline,safety_critical,access_required,requested_duration_min,crew_required,machine_required,materials_ready,season_restricted,night_permitted,status
SNT-2026-00702,SMMS,SMMS-00702,SNT,SNT-SIGNAL-LAMP,SG-AVDTI-05,edge,AVD-TI-DN_SUB,,22.34,22.44,DN_SUB,overdue,2026-05-18,61,minor,,false,none,57,2,none,true,false,true,done
SNT-2025-00703,SMMS,SMMS-00703,SNT,SNT-CABLE-LAY,,edge,TRL-AJJ-DN,,66.25,67.25,DN,defect,2025-11-20,59,minor,,false,none,188,10,none,false,true,false,done
TRD-2025-01207,TDMS,TDMS-01207,TRD,TRD-OHE-MAST,MST-AVDTI-03,edge,AVD-TI-DN,,21.48,21.68,DN,routine,2025-10-26,248,major,,false,power_block,140,8,OHE_tower_car,false,true,true,deferred
ENG-2025-04417,TMS,TMS-04417,ENG,ENG-SLEEPER-RENEWAL,SL-ENRMJR-04,edge,ENR-MJR-DN,,21.23,21.73,DN,defect,2025-11-25,60,minor,2026-02-22,false,traffic_block,374,19,none,true,true,true,done
ENG-2025-04418,TMS,TMS-04418,ENG,ENG-RAIL-GRIND,RL-MSMBM-14,edge,MS-MBM-UP,,9.40,11.30,UP,routine,2025-09-18,259,1,2025-09-30,true,traffic_block,189,4,rail_grinder,true,false,true,done
ENG-2026-04419,TMS,TMS-04419,ENG,ENG-SLEEPER-RENEWAL,SL-MBMGI-04,edge,MBM-GI-UP_SUB,,11.80,12.30,UP_SUB,defect,2026-09-04,3,minor,,false,traffic_block,233,17,none,true,true,true,pending
ENG-2025-04420,TMS,TMS-04420,ENG,ENG-RAIL-GRIND,RL-PVTBM-14,edge,PV-TBM-UP_SUB,,24.15,27.15,UP_SUB,overdue,2025-10-21,16,3,,false,traffic_block,186,4,rail_grinder,true,false,true,done
ENG-2026-04421,TMS,TMS-04421,ENG,ENG-TURNOUT-TAMP,TO-AVD-05,node,,AVD,21.00,21.00,,routine,2026-03-30,36,minor,,false,traffic_block,199,10,tamper,true,true,true,deferred
TRD-2026-01208,TDMS,TDMS-01208,TRD,TRD-OHE-EARTHING,OHE-TNPENR-12,edge,TNP-ENR-UP,,12.55,13.55,UP,emergency_followup,2026-08-14,2,major,,false,power_block,45,3,none,true,false,true,done
ENG-2026-04422,TMS,TMS-04422,ENG,ENG-DESTRESSING,RL-TNPENR-04,edge,TNP-ENR-DN,,8.51,9.51,DN,emergency_followup,2026-06-05,14,2,2026-09-06,false,traffic_block,260,11,none,true,false,true,done
ENG-2026-04423,TMS,TMS-04423,ENG,ENG-BALLAST-SCREEN,BL-ENRMJR-06,edge,ENR-MJR-UP,,23.13,23.63,UP,routine,2026-05-29,44,minor,,false,traffic_block,250,14,BCM,true,true,true,done
TRD-2026-01209,TDMS,TDMS-01209,TRD,TRD-OHE-TENSION,OHE-TRLAJJ-27,edge,TRL-AJJ-UP,,54.56,54.86,UP,routine,2026-02-24,1,minor,,false,power_block,110,4,OHE_tower_car,true,false,true,done
ENG-2026-04424,TMS,TMS-04424,ENG,ENG-USFD-TEST,RL-PONGPD-16,edge,PON-GPD-UP,,45.60,47.00,UP,overdue,2026-06-21,12,2,,false,traffic_block,149,3,USFD_car,true,false,true,cancelled
ENG-2025-04425,TMS,TMS-04425,ENG,ENG-USFD-TEST,RL-MJRPON-10,edge,MJR-PON-UP,,30.00,35.00,UP,routine,2025-10-13,89,3,,false,traffic_block,93,3,USFD_car,false,false,true,done
TRD-2025-01210,TDMS,TDMS-01210,TRD,TRD-OHE-DROPPER,CW-MSBMS-02,edge,MSB-MS-DN_SUB,,2.30,2.80,DN_SUB,overdue,2025-10-16,49,minor,,false,power_block,90,5,OHE_tower_car,false,false,true,done
ENG-2026-04426,TMS,TMS-04426,ENG,ENG-BALLAST-SCREEN,BL-TRLAJJ-17,edge,TRL-AJJ-DN_SUB,,61.56,62.06,DN_SUB,proactive,2026-08-28,2,major,2026-11-20,false,traffic_block,315,13,BCM,true,true,true,done
SNT-2026-00704,SMMS,SMMS-00704,SNT,SNT-AXLE-COUNTER,AC-MSMBM-01,edge,MS-MBM-DN,,9.84,10.14,DN,overdue,2026-05-18,34,minor,2026-09-04,false,disconnection,108,3,none,true,true,true,done
ENG-2026-04427,TMS,TMS-04427,ENG,ENG-SLEEPER-RENEWAL,SL-MSBMS-08,edge,MSB-MS-UP_SUB,,1.09,1.59,UP_SUB,emergency_followup,2026-08-15,23,major,,false,traffic_block,382,16,none,false,true,true,in_progress
TRD-2026-01211,TDMS,TDMS-01211,TRD,TRD-OHE-INSP,OHE-MASBBQ-02,edge,MAS-BBQ-DN_SUB,,1.52,2.00,DN_SUB,overdue,2026-03-09,134,critical,2026-03-21,true,power_block,114,4,OHE_tower_car,true,false,true,done
TRD-2025-01212,TDMS,TDMS-01212,TRD,TRD-OHE-INSP,OHE-MSMBM-06,edge,MS-MBM-DN_SUB,,5.52,9.52,DN_SUB,routine,2025-11-20,5,minor,,false,power_block,127,4,OHE_tower_car,true,false,true,done
SNT-2026-00705,SMMS,SMMS-00705,SNT,SNT-SIGNAL-LAMP,SG-PERABU-14,edge,PER-ABU-UP_SUB,,10.14,10.24,UP_SUB,overdue,2026-01-03,65,minor,,false,none,36,2,none,true,false,true,done
TRD-2026-01213,TDMS,TDMS-01213,TRD,TRD-OHE-MAST,MST-STMPV-02,edge,STM-PV-DN,,20.38,20.58,DN,routine,2026-09-01,2,minor,2026-11-02,false,power_block,122,6,OHE_tower_car,true,true,true,done
TRD-2025-01214,TDMS,TDMS-01214,TRD,TRD-OHE-MAST,MST-CGLWJ-03,edge,CGL-WJ-SINGLE,,67.74,67.94,SINGLE,routine,2025-12-08,182,minor,2026-04-02,false,power_block,208,8,OHE_tower_car,true,true,true,done
ENG-2026-04428,TMS,TMS-04428,ENG,ENG-CURVE-REALIGN,BL-STMPV-03,edge,STM-PV-DN_SUB,,22.78,23.10,DN_SUB,routine,2026-04-27,64,major,,false,traffic_block,255,11,tamper,true,true,true,done
ENG-2025-04429,TMS,TMS-04429,ENG,ENG-SLEEPER-RENEWAL,SL-TRLAJJ-01,edge,TRL-AJJ-DN,,60.93,61.43,DN,defect,2025-10-11,46,major,,false,traffic_block,307,17,none,false,true,true,done
ENG-2026-04430,TMS,TMS-04430,ENG,ENG-SLEEPER-RENEWAL,SL-BBQTNP-01,edge,BBQ-TNP-DN,,2.12,2.62,DN,defect,2026-06-06,45,minor,2026-07-12,false,traffic_block,365,21,none,true,true,true,done
ENG-2026-04431,TMS,TMS-04431,ENG,ENG-SLEEPER-RENEWAL,SL-TRLAJJ-26,edge,TRL-AJJ-UP,,66.50,67.00,UP,defect,2026-08-21,17,minor,,false,traffic_block,264,21,none,true,true,true,scheduled
SNT-2026-00706,SMMS,SMMS-00706,SNT,SNT-SIGNAL-LAMP,SG-ENRMJR-07,edge,ENR-MJR-UP,,17.51,17.61,UP,overdue,2026-07-30,39,minor,,false,none,60,2,none,true,false,true,in_progress
ENG-2025-04432,TMS,TMS-04432,ENG,ENG-SLEEPER-RENEWAL,SL-PONGPD-08,edge,PON-GPD-UP,,45.31,45.81,UP,defect,2025-12-21,160,critical,2026-01-20,true,traffic_block,289,20,none,true,true,true,done
ENG-2026-04433,TMS,TMS-04433,ENG,ENG-TURNOUT-TAMP,TO-MS-07,node,,MS,4.32,4.32,,routine,2026-07-08,21,minor,,false,traffic_block,138,10,tamper,true,true,true,done
TRD-2025-01215,TDMS,TDMS-01215,TRD,TRD-OHE-TENSION,OHE-TRLAJJ-11,edge,TRL-AJJ-DN,,47.37,47.67,DN,routine,2025-11-09,60,minor,,false,power_block,138,5,OHE_tower_car,false,false,true,done
ENG-2026-04434,TMS,TMS-04434,ENG,ENG-USFD-TEST,RL-MSMBM-14,edge,MS-MBM-UP,,9.40,11.30,UP,overdue,2026-03-05,87,1,2026-03-13,true,traffic_block,165,3,USFD_car,false,false,true,done
ENG-2026-04435,TMS,TMS-04435,ENG,ENG-RAIL-GRIND,RL-CJTMLP-06,edge,CJ-TMLP-SINGLE,,101.57,104.57,SINGLE,proactive,2026-05-12,47,2,,false,traffic_block,239,5,rail_grinder,true,false,true,done
ENG-2026-04436,TMS,TMS-04436,ENG,ENG-LC-ATTENTION,LC-PONGPD-01,edge,PON-GPD-DN,,46.03,46.13,DN,routine,2026-06-21,50,critical,2026-07-01,true,traffic_block,101,7,none,true,true,true,done
SNT-2026-00707,SMMS,SMMS-00707,SNT,SNT-AXLE-COUNTER,AC-ABUAVD-04,edge,ABU-AVD-UP_SUB,,17.14,17.44,UP_SUB,overdue,2026-06-05,73,minor,,false,disconnection,96,3,none,true,true,true,done
SNT-2026-00708,SMMS,SMMS-00708,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-02,edge,TRL-AJJ-DN,,58.21,58.71,DN,overdue,2026-09-04,2,major,2026-11-27,false,disconnection,106,3,none,true,true,true,cancelled
TRD-2026-01216,TDMS,TDMS-01216,TRD,TRD-OHE-TENSION,OHE-STMPV-06,edge,STM-PV-DN_SUB,,22.87,23.10,DN_SUB,routine,2026-04-23,34,minor,,false,power_block,121,4,OHE_tower_car,true,false,true,done
ENG-2026-04437,TMS,TMS-04437,ENG,ENG-SLEEPER-RENEWAL,SL-PERABU-12,edge,PER-ABU-UP,,14.09,14.59,UP,defect,2026-08-05,33,minor,,false,traffic_block,371,16,none,true,true,true,pending
ENG-2026-04438,TMS,TMS-04438,ENG,ENG-RAIL-WELD,RL-PONGPD-07,edge,PON-GPD-DN,,35.88,36.88,DN,proactive,2026-07-22,3,3,,false,traffic_block,169,7,none,true,false,true,done
ENG-2026-04439,TMS,TMS-04439,ENG,ENG-SLEEPER-RENEWAL,SL-TRLAJJ-21,edge,TRL-AJJ-UP,,48.84,49.34,UP,defect,2026-08-11,27,major,,false,traffic_block,278,19,none,true,true,true,done
ENG-2026-04440,TMS,TMS-04440,ENG,ENG-TURNOUT-OVERHAUL,TO-PER-04,node,,PER,5.00,5.00,,overdue,2026-08-20,10,major,,false,traffic_block,264,14,none,true,true,true,done
SNT-2025-00709,SMMS,SMMS-00709,SNT,SNT-TRACK-CIRCUIT,TC-MSBMS-01,edge,MSB-MS-DN,,0.81,1.31,DN,overdue,2025-11-23,133,minor,2026-02-28,false,disconnection,107,3,none,true,true,true,done
ENG-2025-04441,TMS,TMS-04441,ENG,ENG-RAIL-GRIND,RL-PVTBM-10,edge,PV-TBM-UP,,23.23,26.23,UP,routine,2025-12-23,35,3,,false,traffic_block,213,4,rail_grinder,true,false,true,done
ENG-2026-04442,TMS,TMS-04442,ENG,ENG-SLEEPER-RENEWAL,SL-STMPV-01,edge,STM-PV-DN,,19.73,20.23,DN,defect,2026-08-03,17,minor,2026-10-08,false,traffic_block,434,17,none,true,true,true,cancelled
ENG-2026-04443,TMS,TMS-04443,ENG,ENG-SLEEPER-RENEWAL,SL-STMPV-07,edge,STM-PV-UP_SUB,,20.98,21.48,UP_SUB,proactive,2026-03-01,147,minor,,false,traffic_block,232,21,none,true,true,true,done
SNT-2025-00710,SMMS,SMMS-00710,SNT,SNT-SIGNAL-REPLACE,SG-CGLWJ-06,edge,CGL-WJ-SINGLE,,72.73,72.83,SINGLE,emergency_followup,2025-11-18,36,major,2026-02-17,false,disconnection,197,5,none,true,true,true,deferred
TRD-2026-01217,TDMS,TDMS-01217,TRD,TRD-OHE-DROPPER,CW-PVTBM-07,edge,PV-TBM-UP_SUB,,25.76,26.26,UP_SUB,routine,2026-07-17,52,major,,false,power_block,69,5,OHE_tower_car,false,false,true,scheduled
ENG-2026-04444,TMS,TMS-04444,ENG,ENG-RAIL-GRIND,RL-PERABU-04,edge,PER-ABU-DN,,6.54,9.54,DN,proactive,2026-08-25,6,3,,false,traffic_block,227,4,rail_grinder,false,false,true,done
ENG-2025-04445,TMS,TMS-04445,ENG,ENG-BALLAST-SCREEN,BL-PERABU-08,edge,PER-ABU-DN_SUB,,9.36,9.86,DN_SUB,overdue,2025-12-10,112,minor,,false,traffic_block,362,15,BCM,true,true,true,done
ENG-2026-04446,TMS,TMS-04446,ENG,ENG-RAIL-RENEWAL,RL-BBQTNP-02,edge,BBQ-TNP-DN,,3.73,4.23,DN,defect,2026-07-12,32,2,2026-10-31,false,traffic_block,453,20,none,true,true,true,done
ENG-2025-04447,TMS,TMS-04447,ENG,ENG-SLEEPER-RENEWAL,SL-MBMGI-04,edge,MBM-GI-UP_SUB,,11.80,12.30,UP_SUB,defect,2025-10-14,5,minor,,false,traffic_block,372,17,none,true,true,true,done
SNT-2025-00711,SMMS,SMMS-00711,SNT,SNT-SIGNAL-LAMP,SG-STMPV-07,edge,STM-PV-UP_SUB,,17.67,17.77,UP_SUB,emergency_followup,2025-11-03,51,major,,false,none,45,2,none,true,false,true,done
ENG-2026-04448,TMS,TMS-04448,ENG,ENG-RAIL-WELD,RL-MSMBM-12,edge,MS-MBM-UP,,9.94,10.94,UP,defect,2026-02-20,11,2,2026-04-09,false,traffic_block,247,6,none,true,false,true,done
SNT-2025-00712,SMMS,SMMS-00712,SNT,SNT-LC-GATE,LC-TNPENR-01,edge,TNP-ENR-DN,,14.00,14.10,DN,routine,2025-09-27,29,minor,2025-12-16,false,disconnection,141,4,none,true,true,true,deferred
SNT-2026-00713,SMMS,SMMS-00713,SNT,SNT-POINT-SERVICE,PT-CGL-02,node,,CGL,59.84,59.84,,overdue,2026-05-28,7,minor,,false,disconnection,65,3,none,false,false,true,deferred
TRD-2025-01218,TDMS,TDMS-01218,TRD,TRD-OHE-DROPPER,CW-MBMGI-04,edge,MBM-GI-UP_SUB,,14.41,14.91,UP_SUB,overdue,2025-11-29,100,minor,,false,power_block,117,5,OHE_tower_car,true,false,true,done
SNT-2026-00714,SMMS,SMMS-00714,SNT,SNT-SIGNAL-REPLACE,SG-GISTM-04,edge,GI-STM-UP_SUB,,16.82,16.92,UP_SUB,defect,2026-08-27,11,major,,false,disconnection,163,6,none,false,true,true,scheduled
TRD-2025-01219,TDMS,TDMS-01219,TRD,TRD-OHE-MAST,MST-CGLWJ-05,edge,CGL-WJ-SINGLE,,74.49,74.69,SINGLE,overdue,2025-11-08,133,minor,2026-01-16,false,power_block,216,6,OHE_tower_car,true,true,true,done
ENG-2026-04449,TMS,TMS-04449,ENG,ENG-TURNOUT-OVERHAUL,TO-BBQ-09,node,,BBQ,2.00,2.00,,overdue,2026-02-22,179,minor,,false,traffic_block,319,14,none,true,true,true,done
ENG-2025-04450,TMS,TMS-04450,ENG,ENG-RAIL-RENEWAL,RL-PVTBM-14,edge,PV-TBM-UP_SUB,,24.15,24.65,UP_SUB,defect,2025-09-08,305,1,2025-09-22,true,traffic_block,451,24,none,true,true,true,done
TRD-2026-01220,TDMS,TDMS-01220,TRD,TRD-OHE-DROPPER,CW-TRLAJJ-17,edge,TRL-AJJ-UP,,66.47,66.97,UP,overdue,2026-01-02,68,major,,false,power_block,99,4,OHE_tower_car,true,false,true,done
TRD-2026-01221,TDMS,TDMS-01221,TRD,TRD-OHE-DROPPER,CW-TRLAJJ-17,edge,TRL-AJJ-UP,,66.47,66.97,UP,overdue,2026-07-02,44,minor,,false,power_block,71,4,OHE_tower_car,true,false,true,done
ENG-2026-04451,TMS,TMS-04451,ENG,ENG-TURNOUT-TAMP,TO-BBQ-02,node,,BBQ,2.00,2.00,,routine,2026-07-28,41,minor,2026-09-19,false,traffic_block,211,8,tamper,true,true,true,pending
SNT-2025-00715,SMMS,SMMS-00715,SNT,SNT-POINT-REPLACE,PT-AVD-08,node,,AVD,21.00,21.00,,defect,2025-10-28,270,minor,,false,disconnection,174,4,none,false,false,true,done
TRD-2025-01222,TDMS,TDMS-01222,TRD,TRD-OHE-MAST,MST-PVTBM-01,edge,PV-TBM-DN,,27.50,27.70,DN,overdue,2025-10-15,275,minor,,false,power_block,165,7,OHE_tower_car,true,true,true,done
SNT-2026-00716,SMMS,SMMS-00716,SNT,SNT-SIGNAL-REPLACE,SG-CGLWJ-01,edge,CGL-WJ-SINGLE,,73.28,73.38,SINGLE,defect,2026-05-16,30,major,,false,disconnection,224,5,none,true,true,true,done
ENG-2026-04452,TMS,TMS-04452,ENG,ENG-DESTRESSING,RL-ENRMJR-08,edge,ENR-MJR-UP,,23.41,24.41,UP,overdue,2026-08-08,30,2,,false,traffic_block,305,10,none,false,false,true,pending
SNT-2025-00717,SMMS,SMMS-00717,SNT,SNT-SIGNAL-LAMP,SG-PVTBM-05,edge,PV-TBM-UP,,28.51,28.61,UP,routine,2025-12-02,56,minor,2026-02-07,false,none,64,2,none,true,false,true,done
ENG-2026-04453,TMS,TMS-04453,ENG,ENG-TURNOUT-TAMP,TO-TBM-06,node,,TBM,29.14,29.14,,overdue,2026-05-21,75,critical,2026-05-31,true,traffic_block,201,10,tamper,true,true,true,done
TRD-2026-01223,TDMS,TDMS-01223,TRD,TRD-OHE-MAST,MST-BBQPER-04,edge,BBQ-PER-UP_SUB,,3.33,3.53,UP_SUB,routine,2026-06-13,48,critical,2026-07-05,true,power_block,134,6,OHE_tower_car,false,true,true,done
TRD-2026-01224,TDMS,TDMS-01224,TRD,TRD-OHE-WIRE-RENEW,CW-PVTBM-06,edge,PV-TBM-UP,,26.98,27.98,UP,defect,2026-06-05,73,major,,false,power_block,333,10,OHE_tower_car,true,true,true,done
SNT-2026-00718,SMMS,SMMS-00718,SNT,SNT-AXLE-COUNTER,AC-TRLAJJ-11,edge,TRL-AJJ-UP,,44.40,44.70,UP,emergency_followup,2026-08-29,9,major,,false,disconnection,104,3,none,true,true,true,scheduled
TRD-2026-01225,TDMS,TDMS-01225,TRD,TRD-OHE-DROPPER,CW-AVDTI-01,edge,AVD-TI-DN,,23.92,24.42,DN,proactive,2026-05-23,107,major,,false,power_block,119,4,OHE_tower_car,false,false,true,in_progress
TRD-2026-01226,TDMS,TDMS-01226,TRD,TRD-OHE-MAST,MST-TNPENR-05,edge,TNP-ENR-UP,,13.15,13.35,UP,overdue,2026-06-01,52,minor,,false,power_block,178,8,OHE_tower_car,true,true,true,done
ENG-2026-04454,TMS,TMS-04454,ENG,ENG-DESTRESSING,RL-PONGPD-03,edge,PON-GPD-DN,,41.92,42.92,DN,overdue,2026-05-01,41,1,2026-05-09,true,traffic_block,342,10,none,true,false,true,done
ENG-2026-04455,TMS,TMS-04455,ENG,ENG-TRACK-PATROL,,edge,PER-ABU-UP,,13.22,15.00,UP,overdue,2026-01-29,42,minor,,false,none,78,2,none,true,false,false,deferred
SNT-2026-00719,SMMS,SMMS-00719,SNT,SNT-AXLE-COUNTER,AC-TITRL-02,edge,TI-TRL-DN,,39.16,39.46,DN,overdue,2026-04-10,100,minor,,false,disconnection,88,3,none,true,true,true,done
SNT-2026-00720,SMMS,SMMS-00720,SNT,SNT-LC-GATE,LC-CGLWJ-01,edge,CGL-WJ-SINGLE,,62.35,62.45,SINGLE,overdue,2026-07-11,3,major,,false,disconnection,161,4,none,true,true,true,done
SNT-2026-00721,SMMS,SMMS-00721,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-12,edge,TRL-AJJ-DN_SUB,,65.55,66.05,DN_SUB,overdue,2026-01-09,15,major,,false,disconnection,118,3,none,true,true,true,done
TRD-2025-01227,TDMS,TDMS-01227,TRD,TRD-OHE-MAST,MST-MSMBM-11,edge,MS-MBM-UP_SUB,,9.97,10.17,UP_SUB,routine,2025-12-15,122,major,,false,power_block,151,7,OHE_tower_car,true,true,true,done
TRD-2026-01228,TDMS,TDMS-01228,TRD,TRD-OHE-MAST,MST-MSBMS-04,edge,MSB-MS-DN_SUB,,0.62,0.82,DN_SUB,proactive,2026-07-07,2,major,,false,power_block,143,7,OHE_tower_car,true,true,true,done
SNT-2026-00722,SMMS,SMMS-00722,SNT,SNT-TRACK-CIRCUIT,TC-GISTM-03,edge,GI-STM-UP,,16.57,17.07,UP,overdue,2026-04-28,6,minor,2026-06-15,false,disconnection,91,3,none,true,true,true,done
ENG-2026-04456,TMS,TMS-04456,ENG,ENG-DESTRESSING,RL-BBQTNP-02,edge,BBQ-TNP-DN,,3.73,4.73,DN,routine,2026-07-27,22,2,2026-11-16,false,traffic_block,252,13,none,true,false,true,cancelled
TRD-2026-01229,TDMS,TDMS-01229,TRD,TRD-OHE-MAST,MST-PVTBM-04,edge,PV-TBM-DN_SUB,,24.62,24.82,DN_SUB,routine,2026-07-11,34,minor,,false,power_block,138,7,OHE_tower_car,true,true,true,done
ENG-2026-04457,TMS,TMS-04457,ENG,ENG-RAIL-WELD,RL-TITRL-22,edge,TI-TRL-UP,,40.06,41.06,UP,defect,2026-06-03,16,1,2026-06-13,true,traffic_block,209,6,none,true,false,true,done
SNT-2026-00723,SMMS,SMMS-00723,SNT,SNT-TRACK-CIRCUIT,TC-ABUAVD-06,edge,ABU-AVD-UP,,17.71,18.21,UP,routine,2026-05-29,31,minor,,false,disconnection,103,3,none,true,true,true,done
ENG-2026-04458,TMS,TMS-04458,ENG,ENG-RAIL-GRIND,RL-PONGPD-01,edge,PON-GPD-DN,,38.84,41.84,DN,overdue,2026-06-23,17,3,,false,traffic_block,188,5,rail_grinder,true,false,true,done
TRD-2026-01230,TDMS,TDMS-01230,TRD,TRD-OHE-WIRE-RENEW,CW-PVTBM-03,edge,PV-TBM-DN_SUB,,25.46,26.46,DN_SUB,proactive,2026-06-02,93,major,,false,power_block,426,10,OHE_tower_car,true,true,true,done
SNT-2025-00724,SMMS,SMMS-00724,SNT,SNT-SIGNAL-REPLACE,SG-AVDTI-06,edge,AVD-TI-DN_SUB,,28.71,28.81,DN_SUB,emergency_followup,2025-09-20,329,major,,false,disconnection,167,6,none,true,true,true,deferred
ENG-2026-04459,TMS,TMS-04459,ENG,ENG-BRIDGE-REPAIR,BR-TRLAJJ-02,edge,TRL-AJJ-DN,,57.73,57.83,DN,defect,2026-01-03,127,major,,false,traffic_block,321,12,none,true,true,false,done
ENG-2025-04460,TMS,TMS-04460,ENG,ENG-RAIL-WELD,RL-PVTBM-08,edge,PV-TBM-DN_SUB,,25.42,26.42,DN_SUB,defect,2025-09-28,292,1,2025-10-14,true,traffic_block,164,6,none,true,false,true,done
ENG-2026-04461,TMS,TMS-04461,ENG,ENG-TURNOUT-TAMP,TO-PER-02,node,,PER,5.00,5.00,,overdue,2026-05-25,39,major,,false,traffic_block,190,8,tamper,true,true,true,done
SNT-2026-00725,SMMS,SMMS-00725,SNT,SNT-AXLE-COUNTER,AC-MASBBQ-03,edge,MAS-BBQ-UP,,0.49,0.79,UP,routine,2026-02-09,64,minor,,false,disconnection,98,3,none,true,true,true,done
SNT-2025-00726,SMMS,SMMS-00726,SNT,SNT-TRACK-CIRCUIT,TC-MSBMS-08,edge,MSB-MS-UP_SUB,,3.99,4.30,UP_SUB,proactive,2025-12-19,46,minor,2026-03-31,false,disconnection,72,3,none,true,true,true,done
SNT-2025-00727,SMMS,SMMS-00727,SNT,SNT-SIGNAL-LAMP,SG-CJTMLP-04,edge,CJ-TMLP-SINGLE,,99.26,99.36,SINGLE,overdue,2025-09-18,221,minor,,false,none,43,2,none,true,false,true,done
SNT-2026-00728,SMMS,SMMS-00728,SNT,SNT-AXLE-COUNTER,AC-MSBMS-04,edge,MSB-MS-UP_SUB,,1.46,1.76,UP_SUB,routine,2026-08-24,8,major,,false,disconnection,103,3,none,true,true,true,done
TRD-2026-01231,TDMS,TDMS-01231,TRD,TRD-SUBSTN-MAINT,SS-AVD-01,node,,AVD,21.00,21.00,,routine,2026-08-07,27,minor,2026-11-21,false,none,296,5,none,true,false,true,done
SNT-2026-00729,SMMS,SMMS-00729,SNT,SNT-AXLE-COUNTER,AC-PVTBM-01,edge,PV-TBM-DN,,23.61,23.91,DN,overdue,2026-07-28,41,critical,2026-08-14,true,disconnection,95,3,none,false,true,true,scheduled
SNT-2026-00730,SMMS,SMMS-00730,SNT,SNT-AXLE-COUNTER,AC-TRLAJJ-11,edge,TRL-AJJ-UP,,44.40,44.70,UP,routine,2026-01-24,135,minor,,false,disconnection,120,3,none,true,true,true,deferred
TRD-2025-01232,TDMS,TDMS-01232,TRD,TRD-OHE-INSP,OHE-AVDTI-15,edge,AVD-TI-UP_SUB,,22.83,26.83,UP_SUB,overdue,2025-10-03,71,minor,,false,power_block,72,5,OHE_tower_car,true,false,true,done
TRD-2026-01233,TDMS,TDMS-01233,TRD,TRD-OHE-FAULT,OHE-MSMBM-10,edge,MS-MBM-UP,,5.71,6.01,UP,defect,2026-07-29,40,minor,,false,power_block,138,6,OHE_tower_car,true,true,true,pending
ENG-2026-04462,TMS,TMS-04462,ENG,ENG-BALLAST-REGULATE,BL-TITRL-18,edge,TI-TRL-UP_SUB,,40.50,42.00,UP_SUB,routine,2026-08-25,11,minor,,false,traffic_block,117,5,ballast_regulator,true,true,true,done
SNT-2026-00731,SMMS,SMMS-00731,SNT,SNT-TRACK-CIRCUIT,TC-CJTMLP-02,edge,CJ-TMLP-SINGLE,,104.85,105.35,SINGLE,emergency_followup,2026-08-17,21,major,,false,disconnection,99,3,none,true,true,true,scheduled
SNT-2025-00732,SMMS,SMMS-00732,SNT,SNT-POINT-REPLACE,PT-MS-12,node,,MS,4.32,4.32,,defect,2025-10-08,76,minor,,false,disconnection,169,4,none,true,false,true,done
ENG-2025-04463,TMS,TMS-04463,ENG,ENG-RAIL-RENEWAL,RL-PONGPD-05,edge,PON-GPD-DN,,43.67,44.17,DN,defect,2025-10-28,278,1,2025-11-04,true,traffic_block,487,23,none,true,true,true,done
ENG-2026-04464,TMS,TMS-04464,ENG,ENG-USFD-TEST,RL-TRLAJJ-17,edge,TRL-AJJ-DN,,66.72,68.50,DN,routine,2026-08-18,20,1,2026-09-05,true,traffic_block,119,3,USFD_car,true,false,true,pending
ENG-2025-04465,TMS,TMS-04465,ENG,ENG-CURVE-REALIGN,BL-TRLAJJ-32,edge,TRL-AJJ-UP_SUB,,47.04,47.84,UP_SUB,overdue,2025-09-12,10,minor,,false,traffic_block,207,10,tamper,true,true,true,done
SNT-2025-00733,SMMS,SMMS-00733,SNT,SNT-TRACK-CIRCUIT,TC-TNPENR-03,edge,TNP-ENR-DN,,10.39,10.89,DN,routine,2025-10-04,24,minor,,false,disconnection,99,3,none,true,true,true,done
SNT-2026-00735,SMMS,SMMS-00735,SNT,SNT-POINT-SERVICE,PT-BBQ-06,node,,BBQ,2.00,2.00,,routine,2026-04-12,64,minor,,false,disconnection,78,3,none,true,false,true,done
ENG-2026-04466,TMS,TMS-04466,ENG,ENG-TAMPING,BL-PERABU-02,edge,PER-ABU-DN,,10.95,12.95,DN,routine,2026-03-25,68,major,,false,traffic_block,340,9,tamper,true,true,true,done
SNT-2025-00736,SMMS,SMMS-00736,SNT,SNT-AXLE-COUNTER,AC-PERABU-08,edge,PER-ABU-UP_SUB,,11.49,11.79,UP_SUB,routine,2025-12-05,62,critical,2025-12-31,true,disconnection,91,3,none,true,true,true,done
TRD-2025-01234,TDMS,TDMS-01234,TRD,TRD-OHE-WIRE-RENEW,CW-CGLWJ-05,edge,CGL-WJ-SINGLE,,79.05,80.05,SINGLE,defect,2025-09-07,245,critical,2025-09-22,true,power_block,326,10,OHE_tower_car,true,true,true,done
ENG-2026-04467,TMS,TMS-04467,ENG,ENG-RAIL-GRIND,RL-GISTM-01,edge,GI-STM-DN,,16.47,17.10,DN,routine,2026-07-27,12,2,,false,traffic_block,221,4,rail_grinder,true,false,true,done
ENG-2026-04468,TMS,TMS-04468,ENG,ENG-RAIL-RENEWAL,RL-ABUAVD-09,edge,ABU-AVD-UP,,16.46,16.96,UP,defect,2026-04-26,14,3,,false,traffic_block,298,26,none,true,true,true,done
